RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679368,508
90,689767,85
80,693470,352
70,697507,926
60,723566,13177
50,738059,4500
40,749038,5491
30,745275,15006
20,736947,2312
10,729733,1998
5,761997,8267
