RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,726195,765
90,901056,32843
80,900064,32828
70,899238,32832
60,1076150,74440
50,1128997,79874
40,1122828,85655
30,1135742,88954
20,1136097,82737
10,1141130,94095
5,1133306,97472
