RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,538829,652821.2,452560.0,23,279.241,112.395,,,,
100,1,6548,10355.33,34.794,4,72.157,204.142,,,,
100,2,7229,11289.84,185.311,,,,,,,
100,3,6849,10381.31,29.606,,,,,,,
100,4,6938,10435.66,125.854,,,,,,,
90,0,1049038,1746374,3372413,131341,813947.0,37468.62,61,1212489,158475426,
90,1,10576,16166.31,1280.578,,,,,,,
90,2,11100,17262.60,103.641,,,,,,,
90,3,10137,15522.59,64.090,,,,,,,
90,4,10314,15123.00,78.174,,,,,,,
80,0,1048848,1768219,2272342,131954,818798.1,16206.87,62,1259326,181658635,
80,1,9707,14722.05,56.493,2,39.533,379.473,,,,
80,2,9443,14171.27,57.980,,,,,,,
80,3,9337,13873.66,161.768,,,,,,,
80,4,9576,14203.42,130.924,,,,,,,
70,0,1049046,1766903,4410295,131163,811220.5,28954.79,61,1142708,121808803,
70,1,10192,15834.03,305.121,,,,,,,
70,2,10784,16492.32,718.553,,,,,,,
70,3,11195,16995.34,315.543,,,,,,,
70,4,9654,14580.09,64.558,,,,,,,
60,0,1048853,1795997,48613178,132358,820374.7,19284.85,51,1041448,120293659,
60,1,10610,16133.09,279.528,2,23.592,21.281,,,,
60,2,10804,15868.63,353.336,,,,,,,
60,3,11151,17032.19,63.459,,,,,,,
60,4,9898,14179.57,49.993,,,,,,,
50,0,1048859,1771220,1357391,131552,803406.1,46474.92,42,1069848,387563051,
50,1,10188,15624.92,372.171,3,43.531,207.494,,,,
50,2,10257,15324.52,87.313,,,,,,,
50,3,9575,13724.06,133.074,,,,,,,
50,4,10770,15964.02,11251.48,,,,,,,
40,0,1048945,1797221,1370918,130730,805847.1,119336.8,44,984582.6,119296178,
40,1,8824,13116.83,313.667,5,59.425,177.284,,,,
40,2,9604,14006.90,113.392,2,64.040,1001.460,,,,
40,3,9561,13583.52,153.705,,,,,,,
40,4,9827,14265.98,94.849,,,,,,,
30,0,1048864,1815819,3434575,133091,819512.2,121949.0,42,1030287,119409938,
30,1,7451,11273.07,32.844,2,39.093,280.442,,,,
30,2,9234,13657.80,49.015,5,59.218,155.402,,,,
30,3,9201,13467.08,60.980,,,,,,,
30,4,9277,12751.26,1217.306,,,,,,,
20,0,1049099,1806316,6930823,131497,803327.2,15409.97,44,861171.0,62420336,
20,1,7496,11610.63,451.480,,,,,,,
20,2,9200,14037.16,67.154,,,,,,,
20,3,8949,13506.67,65.932,,,,,,,
20,4,9127,13303.23,113.532,,,,,,,
10,0,1048937,1826878,23901915,132769,809635.2,68737.84,34,1064661,535375340,
10,1,8902,13873.71,105.596,7,66.198,92.257,,,,
10,2,11086,16542.47,91.054,,,,,,,
10,3,10151,15127.45,63.648,,,,,,,
10,4,10840,16256.34,171.524,,,,,,,
5,0,1049150,1815329,12390018,131321,798732.8,76903.52,37,832444.3,16832345,
5,1,8275,12803.79,31.855,2,38.267,343.403,,,,
5,2,8052,12309.21,424.058,,,,,,,
5,3,7579,10857.31,72.912,,,,,,,
5,4,8898,14104.44,91.847,,,,,,,
