RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.67,0.12,0:03.80,0,104760,0,0
90,3.70,0.53,0:04.23,21736,119572,39630,25295
80,3.66,1.00,0:04.67,48289,125630,74161,54255
70,3.64,1.25,0:04.89,60877,119492,74412,67795
60,3.61,1.48,0:05.10,74558,125828,85254,82090
50,3.70,1.65,0:05.37,80771,203412,130012,95127
40,4.07,2.86,0:07.03,125839,637973,376693,250175
30,4.21,5.23,0:09.77,221129,1084319,665643,720896
20,4.07,5.65,0:10.07,231509,1111052,690164,756283
10,4.55,10.58,0:16.01,450397,2161596,1264374,1315983
5,4.59,10.80,0:16.52,456929,2208027,1282661,1631111
