RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,98939,73577.09,5234.287,,,,,,,5890.588
100,1,485,621.549,1.443,,,,,,,177.805
100,2,669,1518.858,483.270,,,,,,,965.467
100,3,542,1550.478,1212.120,,,,,,,988.114
100,4,695,2357.214,1292.622,,,,,,,1676.474
100,5,708,900.616,1.535,,,,,,,
100,6,752,915.412,1.782,,,,,,,
90,0,110296,110479.6,86955.37,93,739.098,9.375,2,61098.72,641590683,25530.58
90,1,14972,52643.76,28864.85,173,1208.872,2.694,1,46211.83,0.000,28189.26
90,2,7471,50994.41,3778.644,4,27.515,1.716,1,44790.52,0.000,31473.57
90,3,10835,46866.83,11758.87,54,790.467,20.962,1,48658.46,0.000,26253.63
90,4,10792,48037.55,35385.35,222,2253.298,24.879,1,49184.94,0.000,26310.88
90,5,510,648.475,1.271,,,,,,,
90,6,915,1163.221,1.988,,,,,,,
80,0,110337,112563.6,62341.67,105,787.678,7.070,4,61984.84,26583089,25763.17
80,1,16262,52054.33,9034.928,59,478.376,5.876,1,42536.23,0.000,28348.98
80,2,11949,59046.30,27115.23,,,,1,42035.36,0.000,35940.92
80,3,15514,51918.23,146764.3,48,991.022,1028.502,1,22862.86,0.000,27860.21
80,4,13980,49851.90,9290.124,229,2436.154,252.147,1,42967.66,0.000,26289.49
80,5,608,631.221,1.627,,,,,,,
80,6,649,780.466,1.355,,,,,,,
70,0,110269,115718.5,1477038,139,1059.445,7.522,6,79579.81,8183146,27674.23
70,1,16308,55548.98,6099.078,54,474.704,16.778,1,17599.77,0.000,30103.82
70,2,12021,64626.89,11074.06,107,799.639,5.875,1,17017.89,0.000,39401.91
70,3,16285,55620.92,7612.454,54,856.416,14.085,1,17857.61,0.000,30300.46
70,4,14141,53155.85,8452.379,179,1991.653,28.433,1,17754.87,0.000,28246.24
70,5,575,796.078,2.221,,,,,,,
70,6,1221,1398.562,0.599,,,,,,,
60,0,123203,130351.0,421491.7,129,956.862,5.502,6,77430.92,101549166,32762.93
60,1,16364,61059.05,18363.81,59,441.198,3.565,1,32208.91,0.000,34009.41
60,2,12119,67519.12,39889.82,1,8.601,0.000,1,33053.25,0.000,42670.12
60,3,15919,60623.49,6301.374,53,765.668,18.592,1,31366.49,0.000,33803.40
60,4,16399,59920.72,10039.11,71,1109.072,22.969,1,32551.30,0.000,33007.62
60,5,855,1218.310,1.965,,,,,,,
60,6,672,943.784,2.636,26,159.723,0.375,,,,
50,0,141296,152635.0,164121.4,573,4101.719,3.047,6,60006.17,60311479,36907.48
50,1,43703,86001.66,28969.68,363,2585.558,2.221,1,26124.14,0.000,40828.01
50,2,17173,82104.55,17357.09,1224,8212.422,1.934,1,25604.59,0.000,45480.35
50,3,32822,78151.81,18732.58,300,2538.834,11.168,1,24403.55,0.000,38906.81
50,4,29667,76178.59,15046.83,310,2618.280,12.417,1,25602.51,0.000,39244.54
50,5,574,714.448,0.812,,,,,,,
50,6,1083,1380.760,1.853,,,,,,,
40,0,299649,443863.3,659926.9,2540,19950.58,84.352,13,262738.6,84578479,168291.2
40,1,203081,365999.4,896186.7,1756,13701.04,9.880,11,271472.7,30558534,165632.6
40,2,147269,374239.6,630054.6,2162,17426.08,159.061,12,304218.7,32532045,191528.3
40,3,196137,354958.7,329187.5,1196,9357.523,13.747,12,304316.1,32759635,164768.1
40,4,207595,369570.8,336788.7,2135,17004.90,231.658,14,344279.5,41480429,167006.8
