RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.10,0:01.59,0,100476,0,0
90,4.22,0.95,0:02.00,42426,108727,61439,45997
80,4.08,1.24,0:02.10,49923,119077,75130,54572
70,4.15,1.28,0:02.18,58455,118498,76670,63625
60,4.04,1.47,0:02.19,63707,109396,73633,69354
50,4.25,1.70,0:02.34,72521,157207,102533,81797
40,5.71,5.03,0:04.00,163743,971376,570678,357869
30,6.07,7.38,0:05.19,250841,1077515,679055,749424
20,5.15,7.66,0:05.08,268519,1100943,703900,787507
10,4.78,8.23,0:05.24,280595,1101901,709614,797740
5,5.77,8.73,0:05.93,308607,1135309,731836,814760
