RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,678154,522430.8,51216.72,21,164.805,5.374,,,,46176.53,706,20.581,0.000
100,1,1189,1279.631,2.059,,,,,,,,,,
100,2,367,826.778,3.973,16,119.289,10.154,,,,,24,0.959,0.000
100,3,339,412.352,4.123,,,,,,,,,,
100,4,2862,3844.619,5.413,,,,,,,,,,
90,0,689451,545745.2,722934.3,32,267.980,5.930,,,,51085.77,13374,4114.311,47.664
90,1,1446,1782.571,2.318,,,,,,,,,,
90,2,326,692.636,3.089,,,,,,,,,,
90,3,1347,1678.093,4.758,,,,,,,,,,
90,4,5832,6671.340,67.100,,,,,,,,,,
80,0,689457,550922.9,1125270,26,266.263,48.389,,,,50987.33,13171,3647.735,133.946
80,1,3733,4458.718,75.745,,,,,,,,,,
80,2,708,1186.025,5.394,8,58.369,1.944,,,,,9,0.383,0.000
80,3,3157,4131.978,18.134,,,,,,,,,,
80,4,2135,2943.313,73.809,29,225.382,14.313,,,,,29,1.109,0.000
70,0,698985,583521.4,714148.7,70,1703.858,399.481,3,59514.64,4413676,61423.39,24054,7532.938,172.567
70,1,1277,1614.516,4.115,,,,,,,,,,
70,2,470,865.467,2.378,,,,,,,,,,
70,3,5775,6567.392,83.324,,,,,,,,,,
70,4,3215,4159.006,17.254,,,,,,,,,,
60,0,764099,953296.9,4109179,21957,273284.0,47718.68,6,96159.45,20595123,92820.84,88366,11832.85,266104.6
60,1,1964,2568.919,3.397,,,,,,,,,,
60,2,334,706.153,3.003,,,,,,,,,,
60,3,2002,2649.323,2.314,,,,,,,,,,
60,4,1816,2269.945,2.234,,,,,,,,,,
50,0,844822,1039227,3025454,11970,179137.8,16348.05,7,117305.0,42195715,168851.6,170096,20041.85,44972.70
50,1,2757,3552.030,4.459,,,,,,,,,,
50,2,603,936.885,1.958,,,,,,,,,,
50,3,2866,3728.563,2.693,,,,,,,,,,
50,4,2388,2962.324,5.904,,,,,,,,,,
40,0,984781,1308253,7841207,12270,160302.3,92004.76,7,126871.1,27949529,268009.2,320014,65968.65,134842.3
40,1,2834,3886.509,39.829,,,,,,,,,,
40,2,705,1242.563,4.520,,,,,,,,,,
40,3,2865,3870.985,4.528,32,234.971,5.879,,,,,32,1.705,0.000
40,4,965,1274.733,2.503,,,,,,,,,,
30,0,1163383,1834092,5836061,22229,272086.2,397481.2,7,90090.13,44577689,395781.1,507694,172384.9,1542126
30,1,2079,2532.989,255.785,,,,,,,,,,
30,2,580,1083.327,3.014,,,,,,,,,,
30,3,2315,3327.638,16.327,30,215.159,4.917,,,,,30,1.144,0.000
30,4,1290,1702.008,2.987,,,,,,,,,,
20,0,1226696,1886300,198774.1,2294,35915.42,1360.042,6,71646.58,42474720,479087.1,593360,272761.8,1384705
20,1,7663,8454.627,141.249,16,128.604,12.228,,,,,16,0.771,0.000
20,2,1070,1706.721,1.524,,,,,,,,,,
20,3,5160,7310.074,60.266,,,,,,,,,,
20,4,3852,5028.202,19.497,,,,,,,,,,
10,0,1376108,2153529,1183226,4631,72842.49,1134.393,2,24848.46,157481855,582877.1,753743,259702.1,1257710
10,1,3088,3806.957,20.207,,,,,,,,,,
10,2,802,1386.965,3.384,,,,,,,,,,
10,3,4145,5376.134,6.051,,,,,,,,,,
10,4,2315,2809.046,11.602,,,,,,,,,,
5,0,1448601,2268944,2644736,6202,98175.97,3100.829,3,32867.56,17345830,627483.5,817808,236594.7,2296802
5,1,3510,4680.522,9.149,,,,,,,,,,
5,2,1084,1950.007,3.187,,,,,,,,,,
5,3,6275,8505.657,101.874,8,59.785,2.538,,,,,9,0.390,0.000
5,4,3053,4055.390,31.308,,,,,,,,,,
