RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679340,123
90,690212,1722
80,691686,2183
70,699671,6253
60,725200,26949
50,878555,68062
40,998657,87168
30,1173930,122835
20,1285535,171359
