RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,728852,881
90,904690,32850
80,904136,32882
70,904079,32837
60,1077364,151628
50,1114110,231152
40,1115281,207045
30,1121928,226715
20,1111438,255937
10,1120677,249099
5,1121799,261153
