RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99508,63146.55,1319.154,,,,,,,
100,1,1218,929.072,0.192,,,,,,,
100,2,236,380.679,2.033,,,,,,,
100,3,353,453.854,1.854,,,,,,,
100,4,1666,2268.063,1.838,,,,,,,
90,0,121950,271726.1,142511.3,17440,192340.4,4834.428,1,27945.24,0.000,
90,1,26832,284902.9,16130.42,24475,266876.0,15892.38,,,,
90,2,244,389.373,0.611,,,,,,,
90,3,920,1264.459,3.856,,,,,,,
90,4,250,312.749,1.764,,,,,,,
80,0,127649,288175.9,101613.3,20969,205919.9,11257.69,3,91413.70,10212127,
80,1,31992,280198.6,41701.98,26205,259394.0,7836.649,,,,
80,2,329,545.264,2.544,1,11.835,0.000,,,,
80,3,1887,2520.352,2.005,,,,,,,
80,4,1481,1871.109,1.955,,,,,,,
70,0,130208,319669.9,183847.1,26015,234206.6,7535.746,5,152193.7,14820402,
70,1,53758,312211.5,28063.98,32154,279642.5,8814.851,,,,
70,2,220,408.069,2.858,1,10.397,0.000,,,,
70,3,579,750.411,1.319,,,,,,,
70,4,2577,2799.775,17.684,,,,,,,
60,0,130500,335797.3,514227.0,29293,248061.4,4929.332,7,139270.9,70902262,
60,1,39407,299884.5,18200.20,32534,271205.9,11545.64,,,,
60,2,660,923.208,8.248,,,,,,,
60,3,1569,1819.709,1.778,,,,,,,
60,4,779,981.889,1.270,,,,,,,
50,0,152970,370438.0,566892.2,31488,267593.9,5394.553,7,129797.4,16030866,
50,1,96244,378918.4,85908.44,37472,314576.2,6603.543,,,,
50,2,98,223.926,0.075,,,,,,,
50,3,710,754.554,2.180,,,,,,,
50,4,487,610.675,1.848,,,,,,,
40,0,638847,1400831,2864750,64128,916055.3,172367.5,5,85981.12,79656704,
40,1,535052,1525589,3193516,82590,1075924,853228.2,,,,
40,2,311,516.232,1.398,,,,,,,
40,3,3390,4810.688,6.227,,,,,,,
40,4,3102,3544.200,8.924,2,29.597,32.829,,,,
30,0,746341,2341797,2335719,115162,1527700,284963.5,5,96521.92,75493063,
30,1,597271,2554391,421397.0,127760,1739535,786155.5,,,,
30,2,1049,1590.600,4.165,,,,,,,
30,3,4310,6545.960,36.748,5,60.941,50.125,,,,
30,4,3640,4505.246,65.466,,,,,,,
20,0,751661,2818469,2115950,141985,1840832,455494.8,6,96721.24,3222891,
20,1,630225,2524406,842530.1,120016,1644552,420257.3,,,,
20,2,656,1029.602,3.108,,,,,,,
20,3,4256,6082.642,31.551,,,,,,,
20,4,3374,4144.109,6.238,,,,,,,
10,0,753034,2894635,2153418,145603,1848205,12068758,5,95230.29,407540.1,
10,1,629931,2671681,5143726,125867,1700957,483794.1,,,,
10,2,889,1304.976,2.214,4,45.006,50.369,,,,
10,3,4654,6301.362,178.089,,,,,,,
10,4,3350,4087.539,8.033,,,,,,,
5,0,764200,2888353,5782112,143238,1809207,346129.7,7,96672.07,1836780,
5,1,642417,2704883,553224.7,126118,1682558,849007.4,1,7113.569,0.000,
5,2,578,905.618,1.165,,,,,,,
5,3,3805,5108.861,10.278,,,,,,,
5,4,1552,1860.975,1.450,,,,,,,
