RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100771,0
90,149009,41922
80,160111,47190
70,184399,58180
60,170344,61852
50,251683,68968
40,1235487,146726
30,1504228,242935
20,1550756,262016
10,1560097,271479
5,1592486,269365
