RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678603,88
90,693493,1508
80,693405,1483
70,704714,4922
60,769357,37075
50,851957,79401
40,992210,125095
30,1208495,207395
20,1309873,196961
10,1479847,246997
5,1576244,247816
