RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.34,1.87,0:04.21,53553,733013,283664,60780
90,2.16,1.87,0:04.10,7,786559,387761,282468
80,2.30,1.75,0:04.12,7,786559,438756,283216
70,2.30,1.74,0:04.11,12,786562,494292,283948
60,2.37,2.55,0:05.17,140,995689,564520,499792
50,2.51,2.67,0:05.48,144,1048584,565408,551982
40,2.36,2.34,0:05.03,17,1048710,565595,562703
30,2.51,2.11,0:04.94,17,1048712,565591,562762
20,2.51,2.05,0:04.88,17,1048709,565591,562868
10,2.48,1.96,0:04.77,17,1048710,565594,562940
5,2.47,1.93,0:04.71,16,1048711,565592,562965
