RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101476,11
90,152994,41257
80,163021,48592
70,171635,57793
60,185465,63809
50,307600,73376
40,1070679,186960
30,1116128,208768
20,1115611,209565
10,1264867,235003
5,1747243,377684
