RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.10,5.37,0:07.47,435260,613521,564002,468869
90,2.23,2.00,0:04.97,11,1048774,565058,529773
80,2.30,2.01,0:05.03,14,1048778,565612,562239
70,2.31,2.02,0:05.02,15,1048780,565615,562358
60,2.38,1.98,0:04.96,16,1048783,565616,562413
50,2.43,1.96,0:04.97,16,1048786,565626,562619
40,2.46,1.98,0:04.95,15,1048790,565622,562708
30,2.58,1.87,0:04.92,15,1048793,565620,562814
20,2.45,2.03,0:04.92,15,1048796,565624,562927
10,2.49,2.02,0:04.90,15,1048799,565614,563024
5,2.59,1.94,0:04.90,15,1048801,565622,563084
