RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,1048840,4935860,5374951,435285,4179597,97008031,,,,67809.96,524327,20517.19,15194.47
100,1,1142,1417.498,2.279,,,,,,,,,,
100,2,276,685.176,4.034,,,,,,,,,,
100,3,932,1088.551,1.620,,,,,,,,,,
100,4,681,939.415,2.023,,,,,,,,,,
90,0,1048842,2404662,4416261,11,207.655,411.962,,,,397989.9,730357,1134395,6094087
90,1,1618,2022.457,2.453,,,,,,,,,,
90,2,502,847.501,2.169,9,65.876,1.483,,,,,9,0.344,0.000
90,3,1036,1644.132,4.179,16,118.289,9.004,,,,,16,0.564,0.000
90,4,1172,1442.109,4.054,,,,,,,,,,
80,0,1048983,2435028,4153164,14,115.329,21.532,,,,400984.9,758596,1161128,9525049
80,1,1069,1427.684,4.538,,,,,,,,,,
80,2,363,617.664,0.591,,,,,,,,,,
80,3,4534,5838.232,106.612,,,,,,,,,,
80,4,2192,2897.008,19.340,16,124.106,8.605,,,,,16,0.607,0.000
70,0,1049040,2394493,3734464,15,220.759,119.427,,,,393267.7,758464,1127366,4363065
70,1,1880,2348.622,1.670,,,,,,,,,,
70,2,361,679.124,2.898,,,,,,,,,,
70,3,2129,3050.263,49.519,,,,,,,,,,
70,4,1677,2077.165,1.848,,,,,,,,,,
60,0,1048832,2319518,733335.9,16,223.675,96.137,,,,395579.0,760031,1043895,3485625
60,1,578,723.715,0.886,,,,,,,,,,
60,2,190,422.619,1.220,,,,,,,,,,
60,3,2034,3265.336,2.556,29,196.202,0.933,,,,,29,1.098,0.000
60,4,1951,2386.453,2.006,,,,,,,,,,
50,0,1048836,2281013,9246.879,16,170.147,66.327,,,,390206.3,759282,1016173,2924799
50,1,1653,2143.204,2.590,9,68.650,3.077,,,,,10,0.411,0.000
50,2,393,666.917,3.187,,,,,,,,,,
50,3,2050,3123.811,2.969,,,,,,,,,,
50,4,1418,1782.080,1.745,,,,,,,,,,
40,0,1048842,2226245,5192119,15,138.737,31.776,,,,384885.6,768599,956605.8,8709180
40,1,2469,3405.587,8.852,,,,,,,,,,
40,2,837,1190.143,2.607,8,62.677,2.109,,,,,8,0.403,0.000
40,3,2669,3811.633,5.167,,,,,,,,,,
40,4,2180,2890.914,24.321,,,,,,,,,,
30,0,1048806,2173299,39575743,15,117.537,13.620,,,,389990.4,760863,908463.7,3868503
30,1,2398,3210.740,6.978,,,,,,,,,,
30,2,361,719.476,5.417,,,,,,,,,,
30,3,2604,3929.269,6.069,,,,,,,,,,
30,4,2145,2891.873,47.844,,,,,,,,,,
20,0,1048868,2140196,6149164,15,197.924,131.148,,,,379721.6,768063,885561.9,2615411
20,1,1059,1503.628,2.562,,,,,,,,,,
20,2,626,810.150,0.817,,,,,,,,,,
20,3,2695,3946.668,3.923,,,,,,,,,,
20,4,1544,2044.001,2.425,31,227.563,8.782,,,,,31,1.198,0.000
10,0,1049102,2100025,2269640,15,128.078,42.450,,,,373733.9,776746,850409.0,1556555
10,1,1307,1555.699,1.042,,,,,,,,,,
10,2,606,944.980,1.501,,,,,,,,,,
10,3,2163,3133.893,16.430,,,,,,,,,,
10,4,1088,1298.922,1.016,,,,,,,,,,
5,0,1048812,2068504,364064423,15,187.371,70.026,,,,372749.1,773922,819470.4,699385.4
5,1,1796,2352.069,2.603,,,,,,,,,,
5,2,531,959.886,3.922,,,,,,,,,,
5,3,2696,3747.304,5.405,,,,,,,,,,
5,4,1679,2073.213,1.741,,,,,,,,,,
