RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,787936,6524
90,803924,32858
80,804427,32870
70,802221,32816
60,996822,72920
50,1049646,79810
40,1050027,94262
30,1050157,85151
20,1050055,87856
10,1049068,524349
5,1049063,524324
