RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,679353,127
90,694920,1547
80,697070,1837
70,720026,10881
60,784999,46356
50,897625,76162
40,1039378,130644
30,1214068,193463
20,1344242,202554
10,1501183,248141
5,1575730,265039
