RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.89,0.12,0:02.28,0,100476,0,0
90,4.14,0.51,0:01.86,270,146796,50134,44360
80,4.13,0.61,0:01.93,259,161079,65263,53556
70,4.23,0.47,0:02.00,559,164863,70691,62400
60,4.07,0.61,0:01.93,68,169367,70815,69672
50,4.44,0.69,0:02.08,5176,218727,99415,79765
40,5.62,3.10,0:03.31,16869,1074035,541434,282700
30,4.76,6.93,0:04.43,2634,1365927,698390,749626
20,4.69,7.08,0:04.48,3166,1399292,717532,772359
10,4.94,11.05,0:06.65,194017,1526785,754104,917163
5,5.72,5.31,0:04.46,22178,1478793,739723,827679
