RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.23,1.97,0:04.21,53280,733285,283794,60494
90,2.21,1.82,0:04.11,7,786559,390639,282537
80,2.21,1.86,0:04.14,7,786561,443606,283271
70,2.42,1.58,0:04.08,12,786562,493358,283935
60,2.33,2.57,0:05.15,151,995707,564490,497918
50,2.30,2.88,0:05.48,147,1048580,565391,551485
40,2.53,2.17,0:05.03,17,1048711,565580,562714
30,2.47,2.14,0:04.93,17,1048709,565591,562771
20,2.57,1.98,0:04.88,17,1048710,565592,562848
10,2.47,1.94,0:04.75,17,1048709,565591,562940
5,2.67,1.71,0:04.71,17,1048709,565595,562978
