RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,694553,629057.1,1179125,1026,30331.96,55.963,,,,
100,1,951,1231.369,2.943,,,,,,,
100,2,231,427.580,3.892,,,,,,,
100,3,650,672.047,2.034,,,,,,,
100,4,1203,1536.771,2.114,,,,,,,
90,0,786613,1586326,24426279,32839,626402.4,109472.7,6,245981.8,321865155,
90,1,1927,2313.930,1.393,,,,,,,
90,2,519,752.143,1.076,,,,,,,
90,3,1181,1570.117,2.021,,,,,,,
90,4,971,1246.516,1.956,,,,,,,
80,0,786720,1612674,9236556,32851,648593.1,38545.30,4,144841.4,268165559,
80,1,1695,2406.054,2.632,,,,,,,
80,2,791,1109.151,2.823,,,,,,,
80,3,2252,3037.537,14.254,,,,,,,
80,4,1810,2282.294,2.465,,,,,,,
70,0,786619,1616706,9013985,32819,646948.1,12984.84,3,109247.4,469051473,
70,1,2434,3034.465,6.676,,,,,,,
70,2,301,590.083,4.489,1,17.874,0.000,,,,
70,3,1907,2544.629,2.411,,,,,,,
70,4,1571,1990.711,2.280,,,,,,,
60,0,996396,2456369,15161018,78261,1495192,3561302,10,541874.4,1601301816,
60,1,122,129.280,0.354,,,,,,,
60,2,1117,1566.600,3.138,,,,,,,
60,3,4134,5513.234,7.758,,,,,,,
60,4,3264,4124.118,14.441,,,,,,,
50,0,1048654,2377529,2732994,79065,1408744,104325.6,22,903900.8,491261075,
50,1,1420,1917.292,2.531,,,,,,,
50,2,392,686.513,2.604,,,,,,,
50,3,2666,3430.225,4.169,,,,,,,
50,4,2687,3311.233,6.874,3,47.320,5.800,,,,
40,0,1048652,2488875,3635837,81534,1512234,84891.57,11,295037.9,114593201,
40,1,530,650.983,2.406,,,,,,,
40,2,1655,2178.054,2.443,,,,,,,
40,3,3240,4246.031,11.350,,,,,,,
40,4,3263,4030.150,11.735,,,,,,,
30,0,1048729,2669332,7278128,91394,1655671,88729.71,5,166670.1,161150449,
30,1,1639,2011.797,2.517,,,,,,,
30,2,445,761.176,2.721,,,,,,,
30,3,942,1404.292,3.281,,,,,,,
30,4,122,165.128,4.407,,,,,,,
20,0,1048776,2292220,3692291,75068,1293712,1170007,8,246498.3,217705125,
20,1,3059,3871.166,16.022,,,,,,,
20,2,1031,1206.502,0.804,,,,,,,
20,3,2511,3359.258,6.338,3,52.739,14.127,,,,
20,4,1911,2186.515,1.324,,,,,,,
10,0,1048802,2671473,21045609,95161,1613558,110800.5,1,26510.63,0.000,
10,1,2049,2584.602,2.364,,,,,,,
10,2,440,897.062,6.465,1,21.780,0.000,,,,
10,3,3447,4509.865,7.840,,,,,,,
10,4,2516,3265.724,58.250,2,42.663,29.223,,,,
5,0,1048881,2685506,3771005,95996,1616724,88381.97,1,26245.28,0.000,
5,1,765,883.145,0.700,,,,,,,
5,2,354,789.001,7.769,7,120.971,31.283,,,,
5,3,190,227.847,1.977,,,,,,,
5,4,2514,3224.298,6.608,,,,,,,
