RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.50,0.10,0:03.60,0,100590,0,0
90,3.51,0.90,0:04.41,42885,109358,63560,46665
80,3.54,1.09,0:04.64,50771,115654,73175,55420
70,3.48,1.24,0:04.72,59159,119978,77528,64183
60,3.51,1.25,0:04.77,63017,110701,73712,70144
50,3.52,1.54,0:05.07,74149,171270,110841,87515
40,3.69,4.34,0:08.27,157294,1123869,654226,461739
30,3.67,5.89,0:09.96,243319,1139149,709157,774617
20,3.91,5.86,0:10.18,259634,1122859,709248,778458
10,3.91,6.20,0:10.56,264670,1245635,744281,858156
5,4.10,7.55,0:12.29,320328,1576533,817287,1230767
