RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100515,77322.01,5197.036,,,,,,,6239.318,,,
100,1,1098,1415.683,2.240,,,,,,,,,,
100,2,329,624.305,3.695,,,,,,,,,,
100,3,1056,1349.229,2.296,,,,,,,,,,
100,4,1076,1470.840,3.697,,,,,,,,,,
90,0,141885,202087.5,864572.2,1039,12451.07,343.430,1,14673.21,0.000,34766.69,48519,43792.93,220343.4
90,1,1372,1749.313,1.975,,,,,,,,,,
90,2,310,526.432,1.535,,,,,,,,,,
90,3,2567,3063.751,17.747,29,207.851,6.121,,,,,29,1.069,0.000
90,4,1314,1759.911,2.814,,,,,,,,,,
80,0,157353,249077.9,216703.5,4007,40151.96,780.494,2,40134.02,44716147,42943.50,60915,43859.94,23337.37
80,1,441,498.348,0.434,,,,,,,,,,
80,2,506,892.137,2.430,15,104.892,2.605,,,,,15,0.566,0.000
80,3,2162,2692.581,28.279,,,,,,,,,,
80,4,1518,1938.065,1.721,,,,,,,,,,
70,0,168397,276592.3,516502.4,4890,44980.72,1395.840,4,69888.81,2858213,50052.22,71482,46513.82,55099.34
70,1,1414,1778.493,2.100,,,,,,,,,,
70,2,449,823.963,2.900,15,107.879,2.610,,,,,15,0.587,0.000
70,3,1022,1082.199,1.086,,,,,,,,,,
70,4,3679,4212.409,151.613,,,,,,,,,,
60,0,179000,298096.5,2923637,6779,53602.03,543.037,4,64945.99,16776400,55169.68,80479,47377.51,40679.47
60,1,1417,1772.382,1.918,,,,,,,,,,
60,2,313,579.826,3.497,,,,,,,,,,
60,3,1517,2053.646,2.498,15,109.543,2.638,,,,,15,0.578,0.000
60,4,944,1157.750,2.826,,,,,,,,,,
50,0,230537,515726.7,1680030,26479,239802.5,38369.06,4,54886.35,5667125,60496.36,108451,45418.50,111265.0
50,1,2066,2586.561,1.938,,,,,,,,,,
50,2,513,843.568,1.891,,,,,,,,,,
50,3,2211,2932.117,14.899,,,,,,,,,,
50,4,1057,1406.471,2.225,8,60.572,3.170,,,,,8,0.345,0.000
40,0,1120966,1576656,1439789,15501,196442.2,17517.24,4,66775.22,4853115,419583.2,598868,158811.6,687292.5
40,1,1746,2207.082,1.768,,,,,,,,,,
40,2,330,702.890,4.507,,,,,,,,,,
40,3,2215,2940.648,20.884,,,,,,,,,,
40,4,2350,2869.392,32.934,,,,,,,,,,
30,0,1382339,1942216,3030915,2660,92149.59,2761.731,4,60847.49,9168819,561945.2,773338,282786.4,2256264
30,1,1504,1697.936,1.951,,,,,,,,,,
30,2,238,556.010,1.176,,,,,,,,,,
30,3,337,389.671,1.238,,,,,,,,,,
30,4,3342,4641.411,9.859,,,,,,,,,,
20,0,1382736,1880162,2940232,32,1571.991,5700.074,4,63810.99,1230743,565303.3,778539,308440.3,1721426
20,1,1464,1740.620,0.766,,,,,,,,,,
20,2,381,851.507,2.918,16,111.848,1.515,,,,,16,0.607,0.000
20,3,5484,6769.405,133268.1,,,,,,,,,,
20,4,2853,3871.299,5.299,,,,,,,,,,
10,0,1391339,1875620,959286.1,2852,38196.88,1003.132,6,62151.43,8806445,566047.4,779558,262782.7,2213371
10,1,1406,1721.484,1.137,,,,,,,,,,
10,2,477,962.658,3.040,8,58.430,1.907,,,,,8,0.326,0.000
10,3,5667,6591.561,125.254,,,,,,,,,,
10,4,2768,3654.719,3.814,,,,,,,,,,
5,0,1893272,3187065,34919676,84579,806375.3,272032.5,28,67356.23,327481.7,790645.2,1217596,266599.9,2983269
5,1,647,755.866,0.680,,,,,,,,,,
5,2,468,891.344,2.069,,,,,,,,,,
5,3,6551,9709.279,21.964,,,,,,,,,,
5,4,3726,4353.688,22.724,,,,,,,,,,
