RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,5.54,0.87,0:06.42,21,678285,971,696
90,5.61,0.86,0:06.48,32,689366,38897,11195
80,5.70,0.83,0:06.53,26,689375,82054,11379
70,5.61,1.06,0:06.69,64,698988,150873,23982
60,5.73,1.43,0:07.17,22163,742055,244909,83773
50,5.86,1.55,0:07.43,12126,833058,344927,163983
40,5.95,1.80,0:07.80,12392,972226,449850,302772
30,5.96,2.28,0:08.38,21677,1141631,560817,497495
20,6.13,2.20,0:08.53,2324,1224323,658840,584039
10,6.20,2.61,0:08.96,4549,1371252,713647,740224
5,7.13,2.57,0:09.83,5620,1443196,773289,809973
