RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99225,64554.14,1869.600,,,,,,,
100,1,1055,926.386,0.261,,,,,,,
100,2,822,713.246,0.280,,,,,,,
100,3,179,243.017,3.059,,,,,,,
100,4,531,656.872,2.143,,,,,,,
90,0,116486,216447.4,228509.7,12017,139004.9,2395.262,2,107469.5,1337808418,
90,1,19578,186723.0,22200.99,15285,172155.3,6262.797,1,82612.63,0.000,
90,2,15751,176896.1,4131.767,14280,164457.0,4607.384,1,85096.79,0.000,
90,3,888,1097.857,0.957,,,,,,,
90,4,896,1248.364,2.528,,,,,,,
80,0,118737,242211.9,126967.5,14636,163685.7,2699.437,3,98453.37,133124516,
80,1,25382,227348.5,10205.07,18194,209546.6,60677.99,,,,
80,2,19346,207868.4,40702.15,16457,192893.3,60820.11,,,,
80,3,807,985.598,2.142,,,,,,,
80,4,1004,1182.877,1.335,,,,,,,
70,0,119676,254628.9,88979.27,17706,173578.1,1961.017,5,159496.0,101421515,
70,1,26528,221423.8,8002.707,20393,200632.6,3369.873,,,,
70,2,32481,224002.2,17750.24,20418,201420.5,51082.98,,,,
70,3,867,1178.228,3.070,,,,,,,
70,4,1264,1651.101,2.538,,,,,,,
60,0,120373,268692.7,91729.94,20113,186536.9,12000.89,6,143883.0,61575563,
60,1,25313,228320.9,29536.01,22114,208161.5,3666.983,,,,
60,2,27738,218628.8,54104.52,20883,197018.5,5433.137,,,,
60,3,729,923.357,2.029,,,,,,,
60,4,669,850.830,1.000,,,,,,,
50,0,138421,301681.5,899964.7,20935,206901.3,81288.25,7,137151.1,18978206,
50,1,52738,282818.7,48070.68,25748,247412.8,13960.73,1,22020.79,0.000,
50,2,69648,299064.4,111386.4,24673,251640.2,7563.758,,,,
50,3,1944,2429.698,8.060,,,,,,,
50,4,1622,2253.404,32.764,,,,,,,
40,0,460706,1233528,9812108,50549,828925.5,59587.70,6,189507.6,378398908,
40,1,335406,1194309,2000145,55349,886602.6,248293.1,2,107617.3,116141647,
40,2,349652,1226505,1564465,54706,898922.2,82176.95,2,106605.8,100785539,
40,3,1256,1719.204,2.712,,,,,,,
40,4,792,1054.153,2.834,,,,,,,
30,0,515599,2028635,30497304,83018,1375654,253637.6,5,96018.13,64139101,
30,1,417678,1924575,7950999,76753,1326135,230975.6,,,,
30,2,397634,2183339,7249018,90416,1554198,492768.9,,,,
30,3,1196,1631.815,2.400,,,,,,,
30,4,1480,1781.875,1.820,,,,,,,
20,0,542729,2376689,378881.1,101699,1627952,3256149,6,93370.82,6235394,
20,1,418115,2208813,8018933,90500,1532304,196684.2,,,,
20,2,411896,1916644,4934799,75076,1324020,411553.8,,,,
20,3,2425,3697.487,75.467,4,34.760,4.775,,,,
20,4,3245,3806.715,6.257,1,9.493,0.000,,,,
10,0,545511,2458242,2253144,105664,1667517,520463.0,5,96656.56,1074070,
10,1,418543,2275906,4431279,86397,1535789,187222.7,,,,
10,2,419205,2261213,3753638,86188,1524814,330560.1,,,,
10,3,4338,4969.761,72.057,,,,,,,
10,4,2815,3434.413,1.576,,,,,,,
5,0,569397,2876888,1978483,120948,1822962,357732.4,7,103447.1,792223.5,
5,1,442962,2624233,4715542,95841,1652155,331923.5,,,,
5,2,442319,2607452,12828703,95841,1635902,324695.0,1,13153.17,0.000,
5,3,1896,2689.914,1.416,,,,,,,
5,4,1962,2458.820,1.294,,,,,,,
