RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.65,2.68,0:06.29,32672,710922,743438,606717
90,2.82,3.87,0:08.33,45030,741536,1477633,1137837
80,2.87,4.14,0:09.27,46354,740212,1605427,1089974
70,2.70,5.33,0:09.99,48507,738066,1892199,1207427
60,2.75,8.69,0:13.74,90557,905147,2540085,1995873
50,2.74,10.24,0:15.20,102038,946692,3127880,2241257
40,2.77,10.76,0:15.90,102202,946527,3629280,2248552
30,2.77,11.38,0:16.46,102964,945766,3878192,2260103
20,2.68,11.91,0:16.89,102003,946726,4099785,2267666
10,2.66,12.39,0:17.39,102041,946689,4296692,2270466
5,2.66,9.42,0:13.78,120616,928109,3252932,1677571
