RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.89,0.13,0:01.59,0,100476,0,0
90,4.07,0.60,0:01.86,208,146519,49973,44057
80,4.10,0.64,0:01.93,314,161100,65518,53688
70,4.03,0.57,0:01.92,513,165023,70693,62438
60,4.07,0.62,0:01.93,84,169274,70809,69577
50,4.45,0.64,0:02.06,4703,214128,96747,79135
40,5.28,3.76,0:03.40,16227,1072103,538932,302984
30,4.88,7.11,0:04.54,6455,1382891,703601,746580
20,4.72,7.09,0:04.50,5210,1408249,719223,772849
10,4.72,11.26,0:06.57,193451,1509681,753936,923108
5,5.81,5.11,0:04.43,20011,1472721,735815,822333
