RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,678626,58
90,691631,88
80,691028,83
70,703015,127
60,766397,22201
50,849016,12103
40,998896,12096
30,1185630,23936
20,1272253,2468
10,1432328,4667
5,1507017,5145
