RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,101185,130596.1,1839.989,11,175.595,218.877,,,,6249.647
100,1,752,1446.338,3.874,16,117.816,42.593,,,,
100,2,724,1333.981,2.416,,,,,,,
100,3,549,964.675,5.946,,,,,,,
100,4,808,1423.268,2.461,,,,,,,
90,0,155340,214753.4,258758.9,1194,9582.602,44.889,1,15882.25,0.000,46632.97
90,1,672,1207.292,1.632,,,,,,,
90,2,532,956.407,5.105,,,,,,,
90,3,817,1420.565,1.978,,,,,,,
90,4,491,856.823,1.903,,,,,,,
80,0,162091,246986.5,398147.9,1309,9935.516,35.129,3,45751.18,1453646,55515.62
80,1,917,1721.938,2.872,,,,,,,
80,2,912,1466.081,1.595,,,,,,,
80,3,831,1405.501,1.805,,,,,,,
80,4,570,1051.180,2.135,,,,,,,
70,0,166458,243882.9,354944.5,736,5886.230,44.588,5,63268.73,21210128,62459.78
70,1,918,1761.084,5.156,16,118.217,48.649,,,,
70,2,647,1210.786,3.971,31,184.271,1.150,,,,
70,3,1001,1773.541,4.751,2,39.824,404.701,,,,
70,4,1255,2123.251,2.121,,,,,,,
60,0,169828,263583.9,730476.5,413,3408.801,51.518,2,25142.11,4025643,68367.56
60,1,1303,2356.190,1.661,,,,,,,
60,2,918,1563.135,3.169,,,,,,,
60,3,806,1229.750,2.129,,,,,,,
60,4,850,1492.315,3.274,,,,,,,
50,0,261479,365710.0,281470.8,7810,59924.25,2720.235,2,20227.19,3226724,78267.61
50,1,1180,2056.800,1.496,,,,,,,
50,2,786,1252.870,2.083,,,,,,,
50,3,694,1049.691,1.772,,,,,,,
50,4,634,1138.933,6.491,16,118.950,44.329,,,,
40,0,1044947,1205294,837628.8,2575,18912.31,94.830,3,30770.37,28386504,464766.5
40,1,957,1792.104,2.341,,,,,,,
40,2,668,1073.634,1.919,,,,,,,
40,3,300,581.592,5.273,6,53.713,23.826,,,,
40,4,324,564.331,2.505,,,,,,,
30,0,1103058,1398624,6003912,47,431.524,57.962,3,36634.51,12805396,582101.6
30,1,501,1042.460,6.204,16,120.313,58.911,,,,
30,2,297,687.479,11.498,29,202.715,30.665,,,,
30,3,158,268.589,3.781,2,15.438,6.195,,,,
30,4,225,352.903,2.034,,,,,,,
20,0,1103924,1412009,6487954,32,240.685,23.444,2,17639.56,459385.0,591699.2
20,1,587,1143.796,4.449,16,115.927,47.666,,,,
20,2,355,583.141,3.826,,,,,,,
20,3,552,953.448,4.216,,,,,,,
20,4,159,278.353,3.021,,,,,,,
10,0,1188112,1849561,553953.5,35627,385032.0,46471.64,4,27530.63,166964.7,591423.6
10,1,528,1050.221,4.785,16,117.158,48.087,,,,
10,2,291,423.355,2.212,,,,,,,
10,3,448,792.320,1.947,,,,,,,
10,4,29,41.131,3.644,,,,,,,
5,0,1692748,2277598,4811313,16328,104717.4,15052.09,5,27589.08,160635.1,961107.7
5,1,387,703.759,1.573,,,,,,,
5,2,448,819.013,3.929,,,,,,,
5,3,202,314.509,1.342,,,,,,,
5,4,78,132.405,2.623,,,,,,,
