RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.09,5.37,0:07.46,434678,614103,563993,468253
90,2.26,1.96,0:04.97,12,1048773,565044,528848
80,2.31,2.00,0:05.03,14,1048778,565618,562241
70,2.32,2.04,0:05.02,14,1048781,565612,562334
60,2.40,2.02,0:05.02,16,1048783,565616,562399
50,2.35,2.05,0:04.97,16,1048786,565622,562621
40,2.52,1.91,0:04.94,15,1048790,565624,562704
30,2.47,1.98,0:04.91,14,1048793,565622,562815
20,2.55,1.94,0:04.92,15,1048796,565624,562928
10,2.68,1.86,0:04.93,15,1048799,565621,563030
5,2.56,1.97,0:04.91,15,1048801,565622,563084
