RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,595970,738074.2,64708.98,160,1620.787,17.670,,,,,77397,18777.46,1267.136,595970,18478.87,277.541,,,
100,1,219,385.552,1.009,,,,,,,,,,,219,8.385,0.000,,,
100,2,286,457.951,1.770,,,,,,,,,,,286,10.918,0.000,,,
100,3,462,808.753,2.374,,,,,,,,,,,462,18.028,0.000,,,
100,4,659,1162.086,1.803,,,,,,,,,,,659,24.342,0.000,,,
90,0,786601,1110960,553280.2,33200,246272.7,1369.167,13,395732.6,228936555,,264799,18411.10,4436.941,786601,25136.27,282.818,,,
90,1,377,691.153,2.385,,,,,,,,,,,377,15.266,0.000,,,
90,2,267,487.205,2.048,,,,,,,,,,,267,10.791,0.000,,,
90,3,252,447.943,1.700,,,,,,,,,,,252,9.772,0.000,,,
90,4,233,369.757,1.398,,,,,,,,,,,233,9.164,0.000,,,
80,0,786571,1122589,571238.8,33171,247488.5,4605.461,14,504411.3,219655641,,267211,26509.46,11988.02,786571,24238.62,590.577,,,
80,1,347,558.975,1.628,,,,,,,,,,,347,13.851,0.000,,,
80,2,217,372.526,1.716,,,,,,,,,,,217,8.556,0.000,,,
80,3,264,511.702,1.889,,,,,,,,,,,264,12.615,0.000,,,
80,4,376,642.668,2.046,,,,,,,,,,,376,14.305,0.000,,,
70,0,786569,1117447,427069.0,33250,246850.6,2164.044,14,584164.4,214370657,,267897,29661.46,6931.508,786569,24262.69,590.540,,,
70,1,33,49.673,3.449,,,,,,,,,,,33,1.434,0.000,,,
70,2,413,706.509,1.634,,,,,,,,,,,413,16.693,0.000,,,
70,3,128,228.156,0.729,,,,,,,,,,,128,6.723,0.000,,,
70,4,622,1028.310,1.285,,,,,,,,,,,622,22.986,0.000,,,
60,0,995303,1499362,2384936,71560,471372.6,12463.22,13,590339.1,1641795257,,472527,23049.13,6337.148,995303,31027.46,2132.529,,,
60,1,107,174.480,0.567,,,,,,,,,,,107,4.226,0.000,,,
60,2,199,387.384,2.358,,,,,,,,,,,199,7.776,0.000,,,
60,3,104,187.813,3.090,,,,,,,,,,,104,4.334,0.000,,,
60,4,203,352.813,2.087,,,,,,,,,,,203,8.080,0.000,,,
50,0,1048765,1602559,19899748,82349,542935.1,5633.350,23,477671.4,182864919,,525499,23203.54,4359.104,1048765,32737.02,25548.43,,,
50,1,320,618.721,9.409,1,31.449,0.000,,,,,7,0.371,0.002,320,38.299,2.025,,,
50,2,287,479.342,3.748,,,,,,,,,,,287,11.247,0.000,,,
50,3,274,461.014,7.715,,,,,,,,,,,274,11.119,0.000,,,
50,4,213,357.233,1.568,,,,,,,,,,,213,8.484,0.000,,,
40,0,1048723,3975881,3973734,524304,2964311,192578.7,11,337191.2,308381874,,524312,17571.41,2342.824,1048723,33647.29,4144.578,,,
40,1,335,683.639,7.413,7,69.514,116.397,,,,,8,0.269,0.000,335,12.983,0.000,,,
40,2,325,534.172,1.928,,,,,,,,,,,325,13.990,0.000,,,
40,3,308,534.986,1.281,,,,,,,,,,,308,20.759,0.260,,,
40,4,65,97.258,2.445,,,,,,,,,,,65,2.916,0.000,,,
30,0,1048719,3986150,3669995,524303,2961215,314639.8,13,471039.6,359755772,,524313,17605.23,1988.559,1048719,33925.89,3899.129,,,
30,1,431,808.084,4.116,,,,,,,,,,,431,16.778,0.000,,,
30,2,154,289.066,2.396,,,,,,,,,,,154,6.310,0.000,,,
30,3,249,497.153,5.471,5,43.892,24.649,,,,,8,0.346,0.000,249,9.591,0.000,,,
30,4,307,399.294,1.652,,,,,,,,,,,307,12.035,0.000,,,
20,0,1048651,1626120,2592535,80198,530403.2,8405.575,14,498104.6,432638924,,525440,22345.63,7432.495,1048651,33798.51,2871.140,,,
20,1,460,822.165,2.077,,,,,,,,,,,460,17.515,0.000,,,
20,2,149,249.707,0.692,,,,,,,,,,,149,6.283,0.000,,,
20,3,71,117.364,0.791,,,,,,,,,,,71,2.956,0.000,,,
20,4,112,208.087,1.913,,,,,,,,,,,112,4.305,0.000,,,
10,0,1048651,1636210,2563948,81492,534600.6,20914.70,9,254763.1,75269799,,525340,22161.33,4393.447,1048651,32869.16,3693.956,,,
10,1,264,488.515,4.550,1,30.952,0.000,,,,,7,0.357,0.002,264,10.300,0.000,,,
10,2,183,281.052,1.147,,,,,,,,,,,183,7.454,0.000,,,
10,3,18,33.576,5.712,,,,,,,,,,,18,0.829,0.000,,,
10,4,298,477.991,1.306,,,,,,,,,,,298,11.695,0.000,,,
5,0,1048651,1667150,2667015,82562,546047.0,69649.63,2,28529.77,3603165,,524794,19760.59,5079.435,1048651,33754.53,2560.853,,,
5,1,346,665.073,5.199,2,42.582,356.872,,,,,16,0.718,0.001,346,14.162,0.000,,,
5,2,132,235.082,1.862,,,,,,,,,,,132,5.539,0.000,,,
5,3,106,198.411,3.990,,,,,,,,,,,106,4.198,0.000,,,
5,4,191,372.511,8.890,2,38.321,224.444,,,,,13,0.576,0.001,191,8.002,0.000,,,
