RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,99302,136506.0,28026.34,,,,,,,7844.755
100,1,1389,2169.705,1.204,,,,,,,131.695
100,2,1670,3166.175,197.567,,,,,,,713.666
100,3,4590,7104.785,11.988,,,,,,,
100,4,5370,8711.068,22.301,,,,,,,
90,0,117703,188789.7,83166.74,65,476.056,33.891,2,57589.93,332358469,36790.76
90,1,19712,56654.22,16779.53,19,208.253,110.888,1,43443.83,0.000,33175.14
90,2,18037,55474.22,9359.032,28,218.217,31.268,2,52363.97,664559742,33471.63
90,3,6683,9939.813,57.439,2,44.015,558.281,,,,
90,4,6220,9276.851,2784.245,,,,,,,
80,0,119673,198563.4,122559.2,51,484.182,100.778,4,79154.80,55068091,40493.68
80,1,26303,67519.42,147752.3,,,,1,30866.68,0.000,37302.53
80,2,20696,58951.36,10764.46,,,,1,30093.07,0.000,35096.20
80,3,5238,7655.224,35.581,16,125.240,44.346,,,,
80,4,5978,8969.758,50.254,,,,,,,
70,0,119878,201933.8,65683.43,72,527.360,30.015,4,63738.17,5440569,42033.24
70,1,26310,73827.14,83824.56,41,450.798,89.979,1,12589.30,0.000,41314.58
70,2,23385,68121.41,33650.74,,,,1,12018.88,0.000,39531.74
70,3,5642,9015.307,43.703,,,,,,,
70,4,5666,8297.593,37.138,,,,,,,
60,0,119743,207819.3,161698.7,64,550.674,62.343,4,54299.73,88535380,43937.98
60,1,26251,72982.60,30207.82,17,197.526,118.546,2,38739.87,152981008,42513.12
60,2,39209,85554.71,21288.32,321,4854.186,119.888,2,35902.67,102188108,42783.35
60,3,7077,10600.67,33.524,28,211.232,17.270,,,,
60,4,5586,8308.790,53.804,,,,,,,
50,0,155337,256463.0,1337804,1994,18884.40,72.330,2,24942.58,169165700,49303.04
50,1,48303,100177.2,120150.9,165,1254.116,70.684,1,27247.14,0.000,48677.56
50,2,65464,113627.0,48414.68,417,5429.561,124.492,1,32471.95,0.000,49368.36
50,3,6570,9919.902,394.851,,,,,,,
50,4,6128,9576.424,23.953,,,,,,,
40,0,412214,669614.3,1943320,1475,9997.546,20.060,5,66158.40,16272417,263368.8
40,1,295857,515021.0,872145.2,665,4816.353,25.864,9,155995.0,53328611,257414.7
40,2,297725,513453.0,9939345,620,4300.543,20.267,9,177666.3,70385370,255925.4
40,3,7209,11501.71,243.636,,,,,,,
40,4,5969,9455.318,59.588,9,89.342,64.214,,,,
30,0,442697,800169.1,8414363,116,918.248,24.838,6,81509.06,33083268,345747.2
30,1,326674,598766.2,1651019,19,130.724,4.441,2,30296.63,62983936,309644.4
30,2,316173,607354.3,1138410,92,670.166,18.008,4,67189.10,16998743,315197.0
30,3,7403,11791.93,37.485,32,219.409,20.701,,,,
30,4,7382,11015.11,38.969,,,,,,,
20,0,449374,874209.1,126384197,101,717.833,21.023,4,43146.61,10236850,394480.9
20,1,326309,700673.7,8048956,1,35.471,0.000,1,17436.17,0.000,373216.1
20,2,326783,693479.2,5453107,19,201.127,93.723,1,15903.44,0.000,370344.4
20,3,6317,9298.391,54.068,,,,,,,
20,4,6039,9214.151,33.159,32,189.542,1.290,,,,
10,0,455284,905808.8,2252550,944,5751.227,9.222,5,44384.36,9591130,406951.8
10,1,328742,684493.4,5360005,744,4064.326,4.903,1,14391.93,0.000,361355.3
10,2,330466,689797.3,1500739,780,4407.125,7.571,2,26085.91,3779556,363196.6
10,3,7025,10980.03,54.928,32,196.208,3.122,,,,
10,4,6909,9682.133,165.717,,,,,,,
5,0,489161,1324177,13964228,7949,45814.60,715.851,5,30522.90,387214.9,604800.7
5,1,361724,1138994,5463089,7195,30760.17,5862.896,1,7025.520,0.000,573675.5
5,2,362840,1128885,3927872,7567,34056.22,1077.017,2,12491.07,994254.4,575266.5
5,3,8456,12683.74,45.606,,,,,,,
5,4,8726,12448.88,50.124,,,,,,,
