RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,101302,0
90,158809,40231
80,179157,49161
70,177696,57505
60,198562,63793
50,286701,71071
40,1042295,210921
30,1123390,248074
20,1148662,249047
10,1405343,299988
5,1232864,281010
