RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,537964,581124.3,111357.5,32,359.942,96.948,,,,
100,1,780,1450.088,4.304,27,178.981,8.495,,,,
100,2,675,1018.398,2.613,2,16.181,12.938,,,,
100,3,464,692.210,1.479,,,,,,,
100,4,788,1225.101,1.787,,,,,,,
90,0,1048716,1697516,9444687,130359,796684.5,14770.62,65,1187851,92928155,
90,1,415,752.703,7.755,8,79.899,148.389,,,,
90,2,477,806.104,4.443,4,49.289,178.453,,,,
90,3,612,918.152,1.279,,,,,,,
90,4,403,615.791,1.744,,,,,,,
80,0,1048792,1688500,4769240,128574,784183.9,8189.622,58,1109386,73433793,
80,1,303,535.396,4.538,,,,,,,
80,2,278,413.137,1.656,,,,,,,
80,3,428,680.697,1.031,,,,,,,
80,4,508,739.330,0.611,,,,,,,
70,0,1048781,1699763,1315033,128870,786191.6,11222.76,62,1249645,157639235,
70,1,462,674.361,1.856,,,,,,,
70,2,352,571.728,2.521,,,,,,,
70,3,194,283.237,0.766,,,,,,,
70,4,237,414.330,1.207,,,,,,,
60,0,1048726,1659995,345788011,127912,775983.0,19168.77,56,1162235,87451274,
60,1,302,482.483,2.249,,,,,,,
60,2,353,548.267,6.733,3,50.452,332.208,,,,
60,3,309,467.260,1.149,,,,,,,
60,4,587,934.407,1.084,,,,,,,
50,0,1048729,1717015,2359389,129206,776179.2,8143.220,59,1183855,151455531,
50,1,435,724.116,1.573,,,,,,,
50,2,560,893.737,1.977,,,,,,,
50,3,558,894.784,1.235,,,,,,,
50,4,385,577.388,3.002,,,,,,,
40,0,1048789,1711208,1430720,128078,772967.4,21089.66,55,978046.0,79980910,
40,1,439,721.490,2.444,,,,,,,
40,2,216,346.975,2.825,,,,,,,
40,3,75,94.130,0.923,,,,,,,
40,4,128,195.130,0.448,,,,,,,
30,0,1048861,1737204,1200538,129062,776665.0,33893.41,54,1003777,90642231,
30,1,293,392.322,0.981,,,,,,,
30,2,86,121.761,0.985,,,,,,,
30,3,206,340.219,6.543,,,,,,,
30,4,151,184.190,0.602,,,,,,,
20,0,1048864,1688529,2771401,128232,769513.0,12553.82,47,849560.4,66070106,
20,1,189,333.121,10.318,2,39.921,384.282,,,,
20,2,46,51.949,0.676,,,,,,,
20,3,249,349.078,1.174,,,,,,,
20,4,17,34.229,6.567,,,,,,,
10,0,1048856,1748583,2253281,128658,772149.2,6748.133,47,868928.7,173686761,
10,1,200,369.423,6.910,3,46.468,273.235,,,,
10,2,73,107.312,0.796,,,,,,,
10,3,78,110.405,0.510,,,,,,,
10,4,129,200.233,0.480,,,,,,,
5,0,1048744,1749924,1394474,128297,768842.4,15903.78,39,871860.8,24512210,
5,1,86,144.410,1.031,,,,,,,
5,2,170,220.632,0.698,,,,,,,
5,3,,,,,,,,,,
5,4,202,292.419,0.580,,,,,,,
