RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,551282,130
90,1049647,140113
80,1049542,139510
70,1049629,141556
60,1049640,141208
50,1049455,138976
40,1049576,139751
30,1049581,138584
20,1049531,141320
10,1049551,139764
5,1049571,138830
