RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.25,0.15,0:04.41,0,100590,0,0
90,4.39,0.92,0:05.32,38500,103966,258633,206085
80,4.37,1.29,0:05.68,50019,102285,344568,271451
70,4.46,1.69,0:06.18,73975,123709,448063,399840
60,4.56,1.82,0:06.39,85480,133760,408489,406795
50,4.78,1.73,0:06.54,86409,165843,569077,525401
40,4.98,8.30,0:15.06,170501,907903,2651354,2706576
30,5.09,11.86,0:19.73,232930,1147896,3436898,3809136
20,5.13,12.11,0:20.10,235404,1147335,3464660,3884411
10,5.16,12.36,0:20.46,238186,1174755,3494943,4017161
5,5.37,16.11,0:25.88,317258,1573487,3647122,5646864
