RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2
100,0,1048786,1115715,1684450,20118,152058.4,3670.894,,,,72885.03,524308,21184.35,536.860,1048786,175642.7,36453.89
100,1,1095,1452.540,1.124,,,,,,,,,,,1095,38.950,0.000
100,2,1263,2041.922,4.180,,,,,,,,,,,1263,62.160,0.179
100,3,1025,1564.728,5.607,28,171.539,0.331,,,,,28,0.854,0.000,1025,37.196,0.000
100,4,595,823.570,2.909,8,71.032,26.961,,,,,8,0.294,0.000,595,21.583,0.000
90,0,1048791,1293575,2076023,23,148.595,1.330,40,233438.5,2172708,401771.7,524313,17582.10,290.408,1048791,498691.8,1707622
90,1,1281,1636.391,1.376,,,,,,,,,,,1281,47.206,0.000
90,2,618,1292.510,8.917,,,,,,,,,,,618,28.850,0.011
90,3,605,749.245,0.859,,,,,,,,,,,605,21.046,0.000
90,4,881,1179.411,2.350,,,,,,,,,,,881,31.857,0.000
80,0,1048796,1307773,8237375,14,123.719,30.290,42,230003.7,1272017,408441.8,524318,17651.93,2071.241,1048796,506623.9,7023421
80,1,204,307.110,5.465,,,,,,,,,,,204,7.148,0.000
80,2,694,888.907,1.175,,,,,,,,,,,694,24.466,0.000
80,3,2326,3349.824,13.462,32,224.406,9.013,,,,,32,1.111,0.000,2326,81.909,0.000
80,4,1927,2631.358,1.997,,,,,,,,,,,1927,67.782,0.000
70,0,1048831,1352968,6935789,14,108.583,14.362,23,112057.7,762111.6,420106.4,524321,17856.74,552.875,1048831,521788.0,6099391
70,1,656,692.501,1.317,,,,,,,,,,,656,24.307,0.000
70,2,778,1162.025,3.907,,,,,,,,,,,778,30.477,0.002
70,3,3773,4677.405,86.010,,,,,,,,,,,3773,177.029,0.931
70,4,2012,2977.278,3.144,,,,,,,,,,,2012,88.087,0.114
60,0,1048836,1361997,2652441,14,109.827,15.559,13,59430.45,381631.5,420512.4,524321,17785.99,390.531,1048836,520740.1,2310765
60,1,1391,1788.955,1.585,,,,,,,,,,,1391,49.715,0.000
60,2,1239,2145.662,5.530,,,,,,,,,,,1239,45.447,0.001
60,3,1146,1546.917,2.859,9,76.101,21.187,,,,,9,0.325,0.000,1146,41.334,0.000
60,4,677,866.633,1.501,,,,,,,,,,,677,24.224,0.000
50,0,1048987,1296314,2284659,14,110.663,15.576,27,185832.8,2727986,396233.1,524329,17139.61,554.986,1048987,492037.6,1879786
50,1,2605,3720.072,5.173,,,,,,,,,,,2605,91.767,0.000
50,2,2086,4234.836,870.676,,,,,,,,,,,2086,104.866,7.027
50,3,1889,2429.463,1.528,,,,,,,,,,,1889,67.260,0.000
50,4,909,1271.729,2.610,8,54.161,2.457,,,,,8,0.303,0.000,909,32.619,0.000
40,0,1048732,1329765,1284300,14,114.316,16.606,16,92551.40,367333.4,398526.6,524329,16897.74,395.666,1048732,498422.5,1051191
40,1,458,621.528,2.400,,,,,,,,,,,458,16.595,0.000
40,2,481,776.278,2.489,16,108.092,4.185,,,,,16,0.479,0.000,481,17.461,0.000
40,3,1346,1907.920,2.027,,,,,,,,,,,1346,47.555,0.000
40,4,2074,2976.043,2613.069,32,211.646,4.497,,,,,32,1.292,0.000,2074,72.730,0.156
30,0,1048814,1335514,1250459,14,111.011,22.863,8,40138.31,512942.7,400220.8,524335,16823.98,1245.333,1048814,497776.5,989928.1
30,1,1093,1632.521,2.643,30,183.330,0.482,,,,,30,1.033,0.000,1093,42.050,0.000
30,2,364,552.665,2.883,16,104.384,2.452,,,,,16,0.488,0.000,364,13.241,0.000
30,3,3862,5109.556,139.272,,,,,,,,,,,3862,240.996,2.438
30,4,2373,3525.108,8.194,,,,,,,,,,,2373,89.010,0.000
20,0,1048926,1344165,1586488,14,114.473,16.070,4,18950.92,1870421,398527.1,524336,16856.04,432.384,1048926,496876.7,1145546
20,1,1395,1923.514,2.986,,,,,,,,,,,1395,51.173,0.000
20,2,348,1006.021,9.118,,,,,,,,,,,348,24.041,0.039
20,3,527,829.066,3.946,,,,,,,,,,,527,22.527,0.000
20,4,3812,4869.191,64.696,,,,,,,,,,,3812,240.308,3.028
10,0,1048739,1344605,2704700,14,108.805,17.951,,,,394583.5,524336,16811.42,481.430,1048739,492652.5,2000474
10,1,1882,2733.684,1.925,,,,,,,,,,,1882,82.869,0.114
10,2,1774,3037.711,3.707,,,,,,,,,,,1774,68.822,0.005
10,3,1571,2063.347,1.693,,,,,,,,,,,1571,55.640,0.000
10,4,1362,1854.724,1.765,16,103.463,3.700,,,,,16,0.556,0.000,1362,49.868,0.000
5,0,1048848,1335957,1663013,14,94.902,3.732,,,,396089.1,524337,16853.75,520.665,1048848,493749.2,1194312
5,1,1385,1946.758,2.462,,,,,,,,,,,1385,54.498,0.000
5,2,863,1322.954,5.454,,,,,,,,,,,863,55.836,0.334
5,3,815,1189.810,3.931,,,,,,,,,,,815,45.891,0.292
5,4,605,847.924,4.593,,,,,,,,,,,605,22.923,0.000
