RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100750,76523.05,4979.478,,,,,,,6224.515,,,
100,1,1492,1978.700,2.276,,,,,,,,,,
100,2,475,767.000,2.594,,,,,,,,,,
100,3,1512,1883.294,1.209,,,,,,,,,,
100,4,1376,1750.867,2.784,,,,,,,,,,
90,0,148377,208078.3,104660.0,3027,49139.01,599.118,2,63141.92,8659178,35237.29,52361,15502.95,1861.772
90,1,1442,1980.505,2.517,,,,,,,,,,
90,2,550,742.429,1.911,,,,,,,,,,
90,3,1718,2260.889,2.828,,,,,,,,,,
90,4,1518,2010.535,3.981,,,,,,,,,,
80,0,159342,219606.5,224938.8,2439,41823.67,186.600,4,124774.9,35504754,41807.07,64099,18175.89,1401.057
80,1,1136,1468.101,2.654,,,,,,,,,,
80,2,224,419.672,1.737,,,,,,,,,,
80,3,711,806.258,1.066,,,,,,,,,,
80,4,2290,2822.710,7.460,,,,,,,,,,
70,0,165796,226439.7,1570073,1937,30846.83,28.997,5,158437.5,25815091,48310.59,71183,20111.50,1371.030
70,1,949,1168.502,1.330,,,,,,,,,,
70,2,285,472.772,1.532,,,,,,,,,,
70,3,3643,4105.125,274.260,,,,,,,,,,
70,4,1675,2256.330,2.498,8,125.371,6.652,,,,,9,0.401,0.000
60,0,168173,220259.6,162515.8,976,15914.27,34.864,6,138147.6,75807683,54020.58,73144,18851.75,2742.120
60,1,1428,1899.384,3.513,,,,,,,,,,
60,2,555,717.284,0.984,,,,,,,,,,
60,3,1228,1822.529,5.442,30,417.614,0.810,,,,,30,0.922,0.000
60,4,748,955.148,1.716,,,,,,,,,,
50,0,212408,311478.9,382956.7,4769,75673.22,766.973,7,151209.9,96106107,58853.05,97532,22085.69,1846.938
50,1,3608,3866.129,557.982,,,,,,,,,,
50,2,862,1172.432,2.976,,,,,,,,,,
50,3,2516,3342.646,5.346,,,,,,,,,,
50,4,1877,2442.433,2.766,,,,,,,,,,
40,0,1249956,1580956,2517383,26619,525041.3,15469.50,7,167116.4,83989753,278612.9,662960,73840.18,55448.19
40,1,2346,3139.728,13.637,,,,,,,,,,
40,2,465,825.439,2.412,,,,,,,,,,
40,3,3449,4350.164,6.869,,,,,,,,,,
40,4,1729,2078.184,1.318,,,,,,,,,,
30,0,1382432,1555596,2360349,246,6599.672,143.397,10,169450.9,53599435,536664.7,758015,119242.7,245209.4
30,1,2241,3369.199,24.779,16,253.191,17.189,,,,,16,0.583,0.000
30,2,1629,1946.733,0.589,,,,,,,,,,
30,3,4390,5772.790,11.332,,,,,,,,,,
30,4,2325,3097.271,12.958,9,146.599,24.776,,,,,9,0.321,0.000
20,0,1382560,1577727,1527085,31,688.101,106.682,8,120231.4,1737820,540311.2,762797,136243.2,163591.0
20,1,2237,3017.895,25.548,16,227.124,3.421,,,,,16,0.555,0.000
20,2,509,920.862,2.632,,,,,,,,,,
20,3,1439,1705.786,0.544,,,,,,,,,,
20,4,228,119.114,2.586,,,,,,,,,,
10,0,1475091,2391657,11860371,40885,771460.4,203262.7,7,121708.1,28863879,542134.8,817524,113245.4,591449.4
10,1,3489,4884.298,6.889,,,,,,,,,,
10,2,604,1012.323,4.540,,,,,,,,,,
10,3,5048,6762.682,16.722,,,,,,,,,,
10,4,2710,3313.315,3.922,,,,,,,,,,
5,0,1905224,2922263,791702.5,43117,735241.1,35088.32,8,103647.9,13332742,784002.4,1214683,134694.0,160541.6
5,1,4157,5324.207,403.439,,,,,,,,,,
5,2,428,826.572,4.309,,,,,,,,,,
5,3,5864,8179.564,2902.910,,,,,,,,,,
5,4,2359,3091.249,10.320,,,,,,,,,,
