RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100814,0
90,167310,254
80,187228,1129
70,188003,143
60,189997,171
50,247011,4751
40,1168903,2350
30,1468498,699
20,1504099,284
10,1505068,156
5,1541707,3988
