RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,0,678762,891596.6,1225559,94,821.505,86.657,,,,46003.60
100,1,14365,22022.12,2569.651,16,112.373,42.173,,,,
100,2,15501,22988.37,133.396,,,,,,,
100,3,15860,24091.97,245.143,,,,,,,
100,4,14549,21410.24,425.398,,,,,,,
90,0,689428,911740.7,189917.2,56,594.168,120.039,,,,56836.00
90,1,15085,22844.94,128.969,15,92.722,1.658,,,,
90,2,16756,26935.59,507.184,30,232.801,41.127,,,,
90,3,16077,24039.45,872.340,6,39.424,4.241,,,,
90,4,15342,23611.53,179.429,3,49.264,216.086,,,,
80,0,699206,939855.7,1101569,352,6588.508,136.048,1,16581.23,0.000,59755.73
80,1,15278,23643.52,399.315,,,,,,,
80,2,16128,25514.37,271.356,,,,,,,
80,3,15959,24453.63,503.306,,,,,,,
80,4,16493,26088.58,501.325,,,,,,,
70,0,715980,977736.1,1607351,804,15898.23,137.972,8,130249.2,23405800,70019.08
70,1,15969,26457.35,445.592,16,124.521,44.319,,,,
70,2,15962,25570.29,510.682,31,226.801,36.836,,,,
70,3,17164,27244.86,315.409,,,,,,,
70,4,16150,25660.88,207.097,,,,,,,
60,0,779406,1239932,3521070,13837,152895.2,5887.147,7,173544.9,638380821,114724.8
60,1,14714,23448.72,336.082,16,119.371,46.299,,,,
60,2,15867,24151.68,262.488,34,195.666,0.908,,,,
60,3,17132,26733.78,492.919,2,35.252,284.745,,,,
60,4,17503,26603.87,466.196,,,,,,,
50,0,905982,1359522,1901684,5883,73070.49,14995.38,12,239591.0,109026661,199791.4
50,1,18821,28992.20,452.460,16,129.651,49.937,,,,
50,2,19150,29407.84,546.244,,,,,,,
50,3,19932,30433.97,457.719,,,,,,,
50,4,17815,25400.03,174.333,,,,,,,
40,0,1037954,1614038,7493658,6912,65726.66,5335.980,11,249572.6,146427268,352942.8
40,1,17152,29262.54,380.643,16,119.975,51.828,,,,
40,2,19774,32541.15,5873.551,,,,,,,
40,3,18727,30184.76,266.525,,,,,,,
40,4,19369,30813.27,535.317,,,,,,,
30,0,1169718,1965107,2231741,15923,128734.7,88485.49,14,273276.6,315314006,503647.6
30,1,17879,28332.63,455.611,,,,,,,
30,2,19808,31053.10,612.843,,,,,,,
30,3,23104,36502.26,1103.977,,,,,,,
30,4,19178,29419.24,343.269,,,,,,,
20,0,1266702,2117799,1399736,2266,28117.65,574.293,15,224469.3,83342503,634330.0
20,1,19680,31552.40,1247.829,,,,,,,
20,2,18516,29289.78,200.524,,,,,,,
20,3,20803,32064.87,279.865,,,,,,,
20,4,20037,30698.95,458.103,,,,,,,
10,0,1373954,2422101,6160315,2674,27349.66,198.061,12,137831.3,16783553,786473.2
10,1,17493,27436.96,688.314,16,122.900,53.715,,,,
10,2,17172,26437.69,286.608,,,,,,,
10,3,20023,30483.51,629.139,,,,,,,
10,4,18272,27610.28,236.482,,,,,,,
5,0,1445210,2624964,10405714,4013,40872.01,308.226,12,86533.76,7611407,868729.4
5,1,13294,20700.76,618.775,,,,,,,
5,2,15606,23600.93,203.778,,,,,,,
5,3,16221,24578.21,577.756,,,,,,,
5,4,17729,26239.23,933.444,,,,,,,
