RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,100838,0
90,142480,38168
80,153106,50182
70,198347,74112
60,186980,71835
50,248890,91269
40,1294249,163439
30,1603008,245068
20,1599556,244812
10,1664535,254383
5,2212860,321766
