RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.15,0.19,0:04.35,0,104856,0,0
90,4.25,0.36,0:04.62,5000,110173,110106,63494
80,4.33,0.50,0:04.86,4150,109632,243647,210561
70,4.32,0.69,0:05.05,4711,111062,299581,279754
60,4.45,0.46,0:05.06,4879,117594,303472,288875
50,4.55,0.46,0:05.04,12681,124852,354761,318857
40,4.89,2.03,0:06.96,62472,276998,811072,757212
30,5.33,3.21,0:09.87,7461,943961,2175940,2286085
20,5.22,3.75,0:10.56,7653,998316,2455586,2577631
10,5.66,8.54,0:20.09,23913,2089537,4634404,5532818
5,6.29,6.87,0:20.94,4533,2386507,4801030,5888136
