RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.94,0.11,0:01.60,0,100476,0,0
90,4.08,0.55,0:01.85,304,147036,50427,44684
80,4.13,0.56,0:01.91,349,161067,65321,53720
70,4.05,0.53,0:01.92,503,165092,70689,62408
60,4.21,0.44,0:01.92,155,168660,70897,68699
50,4.51,0.74,0:02.12,5880,226391,103880,80625
40,5.67,3.50,0:03.42,18086,1086209,545260,297384
30,4.91,6.89,0:04.48,4491,1365370,699124,748664
20,4.72,7.32,0:04.57,8419,1409700,720658,775545
10,4.49,11.72,0:06.74,205971,1516389,753992,926650
5,7.43,5.92,0:05.28,83848,1383657,735895,815750
