RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.40,0.15,0:04.57,0,104858,0,0
90,4.42,0.49,0:04.93,13605,114519,163263,86471
80,4.62,1.29,0:05.92,52871,115251,467794,339525
70,4.65,1.86,0:06.52,70792,121118,475875,453639
60,4.69,2.03,0:06.73,74991,122074,493350,492824
50,4.73,2.04,0:06.79,84081,152024,617261,585650
40,5.05,3.50,0:08.79,93951,356047,1223029,1297384
30,5.69,11.65,0:19.87,214708,1058863,3599483,3928270
20,5.61,12.63,0:21.00,214165,1117053,3797144,4308882
10,5.77,28.33,0:40.66,466077,2152153,7286631,9009484
5,5.97,28.55,0:41.97,458789,2206977,7419471,9629593
