RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,692389,593401.8,376794.8,736,16354.79,44.150,,,,,200071,94133.04,14122.80
100,1,1698,2122.488,1.832,,,,,,,,,,
100,2,282,483.446,2.473,,,,,,,,,,
100,3,990,1194.418,1.773,,,,,,,,,,
100,4,968,1145.378,1.300,,,,,,,,,,
90,0,786829,1422598,7735194,32833,471920.9,14197.18,4,142102.1,353956162,,376773,402686.8,1755563
90,1,1069,1382.369,4.096,,,,,,,,,,
90,2,223,409.584,0.524,,,,,,,,,,
90,3,998,1454.016,2.085,,,,,,,,,,
90,4,296,417.506,2.979,,,,,,,,,,
80,0,786491,1429551,4377700,32835,472606.7,775943.8,4,141823.0,331092690,,377053,404597.3,583148.1
80,1,1630,2079.504,1.229,,,,,,,,,,
80,2,362,592.823,2.189,,,,,,,,,,
80,3,1886,2537.320,1.535,,,,,,,,,,
80,4,1289,1558.930,1.332,,,,,,,,,,
70,0,786607,1433809,1998464,32858,474146.3,38452.86,3,113545.6,552831596,,375806,395488.1,152847.6
70,1,1112,1488.930,3.320,1,18.505,0.000,,,,,18,11.383,3.275
70,2,898,1165.589,0.779,,,,,,,,,,
70,3,1636,2285.483,2.474,,,,,,,,,,
70,4,755,965.620,3.228,1,24.419,0.000,,,,,9,9.253,8.617
60,0,996207,1942955,557962.4,69075,1006392,81801.15,11,616684.0,1325927936,,554870,276792.7,147801.4
60,1,1388,1838.683,3.432,,,,,,,,,,
60,2,522,862.332,2.644,3,28.873,8.134,,,,,7,0.237,0.000
60,3,826,1138.652,2.424,,,,,,,,,,
60,4,362,437.548,0.460,,,,,,,,,,
50,0,1048707,2101194,1309243,80742,1135248,115577.3,16,806864.6,710718072,,604909,279189.0,2197824
50,1,1756,2155.226,2.362,,,,,,,,,,
50,2,1279,1527.884,0.971,,,,,,,,,,
50,3,1691,2282.781,1.832,,,,,,,,,,
50,4,1567,2093.755,3.406,1,10.896,0.000,,,,,9,9.242,8.584
40,0,1048722,2060746,11859832,75768,1080543,134207.4,12,265925.4,5560283,,608923,274254.6,250409.0
40,1,542,655.273,1.901,,,,,,,,,,
40,2,523,935.028,1.657,,,,,,,,,,
40,3,4726,5494.487,196.342,,,,,,,,,,
40,4,2328,2926.489,8.908,,,,,,,,,,
30,0,1048723,2069979,1044561,74289,1085514,67160.59,6,180904.4,41803163,,606267,266572.3,10232635
30,1,1804,2122.659,1.649,,,,,,,,,,
30,2,478,785.821,2.115,,,,,,,,,,
30,3,944,1368.190,2.011,1,16.851,0.000,,,,,7,0.347,0.000
30,4,666,854.292,1.888,,,,,,,,,,
20,0,1048776,2084568,549579.7,80733,1074179,138141.5,6,148305.6,30669142,,609823,301513.5,169956.2
20,1,2227,2836.288,14.050,2,38.534,26.586,,,,,8,0.346,0.000
20,2,805,1198.690,3.470,,,,,,,,,,
20,3,2182,2981.339,22.390,,,,,,,,,,
20,4,1338,1618.687,1.997,,,,,,,,,,
10,0,1048882,2213092,2944557,93994,1156640,16526671,1,36971.33,0.000,,614310,326180.2,220288.4
10,1,578,751.193,1.681,,,,,,,,,,
10,2,346,616.347,1.586,,,,,,,,,,
10,3,194,236.321,0.460,,,,,,,,,,
10,4,2486,3315.849,9.711,,,,,,,,,,
5,0,1048724,2272027,48184293,97485,1241631,257320.3,1,10984.89,0.000,,610287,317171.0,245061.3
5,1,1124,1502.664,3.492,,,,,,,,,,
5,2,515,945.118,4.555,,,,,,,,,,
5,3,766,950.402,1.124,,,,,,,,,,
5,4,,,,,,,,,,,,,
