RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,960,1242.900,1.806,,,,,,,
100,9,1081,1345.507,1.698,,,,,,,
100,10,1003,1176.030,0.804,,,,,,,
100,11,932,1153.333,1.162,,,,,,,
100,12,335,426.333,1.769,,,,,,,
100,13,272,396.117,1.472,,,,,,,
100,14,385,630.215,2.262,,,,,,,
100,15,2194,2276.553,32.514,,,,,,,
100,16,46,70.220,0.832,,,,,,,
100,17,310,465.160,1.248,,,,,,,
100,18,203,332.126,2.456,,,,,,,
100,19,,,,,,,,,,
90,8,525,673.273,2.371,,,,,,,
90,9,1352,1640.251,0.884,,,,,,,
90,10,1202,1506.119,1.529,,,,,,,
90,11,1205,1518.968,2.198,,,,,,,
90,12,616,712.815,2.881,,,,,,,
90,13,219,320.757,2.141,,,,,,,
90,14,98,263.947,2.871,,,,,,,
90,15,1886,1909.032,2.746,,,,,,,
90,16,42,38.611,0.686,,,,,,,
90,17,79,127.239,2.422,,,,,,,
90,18,185,285.955,0.774,,,,,,,
90,19,61,108.969,0.900,,,,,,,
80,8,831,1244.101,14.804,,,,,,,
80,9,1184,1480.213,1.078,,,,,,,
80,10,1005,1227.836,1.268,,,,,,,
80,11,1355,1575.928,1.322,,,,,,,
80,12,402,417.141,1.241,,,,,,,
80,13,229,426.063,2.129,,,,,,,
80,14,454,643.588,1.508,,,,,,,
80,15,2206,2201.845,23.915,,,,,,,
80,16,,,,,,,,,,
80,17,79,114.987,0.824,,,,,,,
80,18,197,338.277,0.990,,,,,,,
80,19,92,166.413,0.794,,,,,,,
70,8,1209,1489.919,0.625,,,,,,,
70,9,1609,2031.457,0.670,,,,,,,
70,10,1417,1718.989,0.991,,,,,,,
70,11,1069,1267.446,0.624,,,,,,,
70,12,359,514.675,1.384,,,,,,,
70,13,74,114.919,0.642,,,,,,,
70,14,213,389.837,0.915,,,,,,,
70,15,2049,1894.421,3.976,,,,,,,
70,16,127,235.659,9.828,2,37.810,362.774,,,,
70,17,225,323.706,3.792,4,39.844,24.123,,,,
70,18,252,410.634,1.514,,,,,,,
70,19,116,278.253,18.328,11,103.451,72.830,,,,
60,8,1068,1479.632,10.828,,,,,,,
60,9,2140,2524.670,20.537,,,,,,,
60,10,1544,1984.303,2.690,,,,,,,
60,11,880,1013.046,1.115,,,,,,,
60,12,614,744.789,1.987,,,,,,,
60,13,332,464.280,2.710,,,,,,,
60,14,112,342.308,8.178,,,,,,,
60,15,2406,2342.595,12.823,,,,,,,
60,16,103,185.684,1.103,,,,,,,
60,17,78,109.936,0.591,,,,,,,
60,18,201,327.482,1.429,,,,,,,
60,19,228,388.166,1.349,,,,,,,
50,8,1569,1818.814,1.063,1,38.898,0.000,,,,
50,9,1524,1907.884,1.984,7,74.757,97.706,,,,
50,10,1272,1510.960,1.231,,,,,,,
50,11,1432,1852.083,2.189,,,,,,,
50,12,527,678.801,1.559,,,,,,,
50,13,294,478.499,3.260,15,92.084,4.710,,,,
50,14,155,309.816,0.804,,,,,,,
50,15,2415,2266.841,10.725,,,,,,,
50,16,,,,,,,,,,
50,17,44,68.596,0.826,,,,,,,
50,18,74,99.774,1.272,,,,,,,
50,19,,,,,,,,,,
40,8,1365,1761.405,1.459,,,,,,,
40,9,1447,1787.290,1.254,3,51.397,258.911,,,,
40,10,1596,1948.544,0.734,,,,,,,
40,11,1526,1984.165,1.519,,,,,,,
40,12,633,787.001,1.547,,,,,,,
40,13,235,263.967,1.026,,,,,,,
40,14,127,327.607,1.896,,,,,,,
40,15,2300,2238.349,18.029,,,,,,,
40,16,35,26.253,0.459,,,,,,,
40,17,132,303.971,8.624,,,,,,,
40,18,226,422.662,7.714,6,60.375,101.026,,,,
40,19,121,150.800,1.394,,,,,,,
30,8,2672,3460.032,5.414,,,,,,,
30,9,1903,2357.016,0.806,1,12.023,0.000,,,,
30,10,1918,2358.956,1.257,,,,,,,
30,11,2404,3124.110,5.041,2,19.960,10.820,,,,
30,12,686,910.916,1.119,,,,,,,
30,13,86,126.355,3.628,,,,,,,
30,14,182,495.761,2.124,,,,,,,
30,15,4034,4338.957,18.330,,,,,,,
30,16,77,98.929,0.648,,,,,,,
30,17,319,528.104,1.282,,,,,,,
30,18,284,474.027,1.755,,,,,,,
30,19,18,23.958,0.962,,,,,,,
20,8,3356,4236.787,5.867,,,,,,,
20,9,2880,3575.102,2.140,1,13.558,0.000,,,,
20,10,2948,3573.010,115.939,,,,,,,
20,11,2331,2951.590,7.719,,,,,,,
20,12,418,540.519,1.670,,,,,,,
20,13,109,137.980,1.779,,,,,,,
20,14,200,520.184,0.558,,,,,,,
20,15,4326,4278.228,39.727,,,,,,,
20,16,122,246.843,0.782,,,,,,,
20,17,185,335.845,0.833,,,,,,,
20,18,122,261.238,0.958,,,,,,,
20,19,179,364.810,0.974,,,,,,,
10,8,3246,4102.141,5.949,,,,,,,
10,9,2500,3041.281,3.589,,,,,,,
10,10,2532,3086.493,4.040,,,,,,,
10,11,2163,2837.529,17.590,,,,,,,
10,12,531,703.509,1.368,,,,,,,
10,13,237,326.803,1.296,,,,,,,
10,14,390,762.040,1.692,,,,,,,
10,15,4652,4644.942,414.562,,,,,,,
10,16,,,,,,,,,,
10,17,,,,,,,,,,
10,18,,,,,,,,,,
10,19,68,116.542,0.974,,,,,,,
5,8,3801,4646.568,8.840,,,,,,,
5,9,2738,3345.064,2.413,,,,,,,
5,10,2708,3265.430,2.654,,,,,,,
5,11,2330,3080.707,7.488,,,,,,,
5,12,582,855.520,3.508,,,,,,,
5,13,485,654.834,1.111,,,,,,,
5,14,220,583.558,1.070,,,,,,,
5,15,4961,4912.154,23.474,,,,,,,
5,16,,,,,,,,,,
5,17,152,194.701,0.885,,,,,,,
5,18,167,278.702,1.915,,,,,,,
5,19,17,36.646,12.238,,,,,,,
