RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,193136,0
90,195285,25
80,194342,20
70,225779,40598
60,290087,62477
50,273876,71978
40,315319,90404
30,989319,191879
20,1214556,225383
10,1311889,248488
5,1773796,359900
