RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100588,77146.90,4181.862,,,,,,,6366.941,,,
100,1,1398,1643.248,1.864,,,,,,,,,,
100,2,279,432.324,0.673,,,,,,,,,,
100,3,1287,1738.814,2.383,,,,,,,,,,
100,4,1032,1328.305,2.235,,,,,,,,,,
90,0,148554,208894.1,739975.6,3101,51531.24,663.465,2,63611.27,9112765,35713.18,51817,13775.17,3809.961
90,1,652,733.056,0.729,,,,,,,,,,
90,2,886,1097.971,1.697,,,,,,,,,,
90,3,2251,2816.831,10.662,,,,,,,,,,
90,4,1511,1973.993,1.627,,,,,,,,,,
80,0,161614,228500.5,404046.4,3049,49449.58,450.743,4,141083.1,136272086,41663.53,66267,19939.58,2196.143
80,1,895,1479.606,7.583,31,444.293,4.949,,,,,31,1.045,0.000
80,2,521,763.465,1.723,,,,,,,,,,
80,3,3645,4019.205,235.242,,,,,,,,,,
80,4,1666,2155.892,1.057,,,,,,,,,,
70,0,165673,222659.0,227080.0,1905,30108.43,27.104,5,158541.1,116245084,48643.97,70689,18465.77,2095.040
70,1,1504,1957.717,3.262,,,,,,,,,,
70,2,486,711.837,1.222,,,,,,,,,,
70,3,1941,2522.819,2.320,8,118.007,1.000,,,,,8,0.417,0.000
70,4,966,1234.511,2.077,,,,,,,,,,
60,0,168240,218682.4,838479.0,959,16028.27,38.267,6,140947.5,68876791,52484.33,73659,19846.32,4154.216
60,1,1806,2286.901,2.382,,,,,,,,,,
60,2,1069,1307.779,2.097,,,,,,,,,,
60,3,2621,3097.328,4.025,,,,,,,,,,
60,4,1278,1634.798,2.502,,,,,,,,,,
50,0,213416,315212.3,436195.8,4828,77236.67,438.601,6,141982.7,111170168,59001.66,97093,19768.89,1493.228
50,1,2020,2744.420,1.950,,,,,,,,,,
50,2,1220,1542.551,1.819,,,,,,,,,,
50,3,2382,3122.248,9.133,,,,,,,,,,
50,4,1626,2365.678,4.980,16,228.178,2.597,,,,,16,0.528,0.000
40,0,1248786,1538424,7859009,24440,487112.4,186636.7,6,145413.6,71586653,279641.6,662986,75536.92,43585.88
40,1,699,809.495,0.491,,,,,,,,,,
40,2,489,1180.332,6.932,16,227.570,3.539,,,,,16,0.555,0.000
40,3,208,156.869,1.262,,,,,,,,,,
40,4,2986,4196.080,74.850,8,125.529,8.492,,,,,8,0.316,0.000
30,0,1382516,1562062,2343256,245,6810.996,143.459,8,131579.7,34756322,536017.2,757600,117047.8,80607.60
30,1,2147,2790.348,46.636,8,125.682,4.819,,,,,9,0.354,0.000
30,2,653,1010.501,1.857,,,,,,,,,,
30,3,3316,4887.036,14.368,,,,,,,,,,
30,4,1573,2032.779,2.236,,,,,,,,,,
20,0,1382538,1576612,1842914,31,745.726,154.767,8,118931.5,7628386,538038.7,762562,134856.0,2797085
20,1,3335,4604.057,10.012,,,,,,,,,,
20,2,724,1181.709,4.617,8,126.980,6.044,,,,,8,0.316,0.000
20,3,4919,6938.631,15.848,,,,,,,,,,
20,4,2792,3483.163,4.167,,,,,,,,,,
10,0,1471275,2361758,6852533,38869,740601.2,43843.45,7,120312.9,30271591,543020.1,813698,109911.5,6109822
10,1,1787,2201.680,1.584,,,,,,,,,,
10,2,642,1051.630,1.429,,,,,,,,,,
10,3,89,114.757,0.514,,,,,,,,,,
10,4,3970,5174.856,8.557,,,,,,,,,,
5,0,1907703,2960302,3919193,42626,768029.1,847389.7,8,108436.1,16456294,786402.8,1217136,133460.8,136880.9
5,1,3885,4917.996,15.861,,,,,,,,,,
5,2,655,1137.277,3.847,,,,,,,,,,
5,3,6092,8603.219,31.627,,,,,,,,,,
5,4,2742,3593.311,6.422,,,,,,,,,,
