RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.73,0.79,0:03.53,13,524415,102628,69741
90,3.41,2.49,0:07.97,8,735622,1377890,1006812
80,4.53,1.87,0:06.47,8,633067,1295663,1036552
70,4.44,3.23,0:08.73,16,632325,2343573,1691987
60,3.33,6.48,0:13.77,2037,895301,3193946,2142747
50,3.74,8.10,0:18.02,226,963102,4597148,3153687
40,4.59,7.89,0:19.11,20,982938,5191932,3378255
30,4.31,9.28,0:21.00,24,991559,5619319,3766485
20,4.00,10.37,0:21.59,20,984676,5937082,3394684
10,3.66,51.70,0:56.10,20,657027,6198137,3410301
5,3.90,40.07,0:48.13,24,850355,6894007,3528658
