RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,99492,79351.93,1032.895,,,,,,,6770.470,,,
100,1,1367,2470.502,332.871,,,,,,,1122.637,,,
100,2,316,494.786,0.546,,,,,,,,,,
100,3,1031,1303.658,1.461,,,,,,,,,,
100,4,1096,1456.354,1.187,,,,,,,,,,
90,0,115872,155500.3,2289732,151,4950.355,2561.093,1,15784.11,0.000,26135.82,22646,34517.59,3251.653
90,1,26041,108531.5,21058.14,950,7546.400,22.309,,,,23148.60,32543,47974.65,15172.82
90,2,202,484.755,8.021,15,120.953,16.200,,,,,15,0.677,0.000
90,3,1252,1662.896,1.939,1,15.550,0.000,,,,,1,0.060,0.000
90,4,1296,1558.072,0.907,,,,,,,,,,
80,0,120994,166905.9,166441.3,286,5073.380,965.692,3,52313.89,28512789,29774.76,27638,36322.42,3192.358
80,1,33466,128417.9,37723.76,1979,18469.57,57.128,,,,25853.05,37794,51146.95,22057.90
80,2,552,746.125,2.536,,,,,,,,,,
80,3,929,1236.014,2.085,,,,,,,,,,
80,4,459,654.605,3.411,,,,,,,,,,
70,0,126415,164592.3,125885.7,164,4181.018,2743.682,3,56079.42,4186433,33044.27,31189,26246.08,5410.293
70,1,40397,145036.9,40498.90,3525,29638.94,118.031,,,,28713.58,42281,46784.60,65548.45
70,2,288,434.841,2.014,,,,,,,,,,
70,3,1413,1876.844,1.969,16,118.090,1.676,,,,,16,1.048,0.000
70,4,727,1191.255,4.798,31,235.841,15.836,,,,,31,1.223,0.000
60,0,129727,169571.7,318974.8,69,3196.876,5423.659,4,69883.04,10204918,36099.54,34491,25561.87,2708.480
60,1,50197,170402.0,66741.77,6204,49533.74,295.894,,,,31246.66,49043,45391.54,12604.76
60,2,265,468.336,3.357,8,70.503,16.672,,,,,8,0.340,0.000
60,3,1358,1713.123,1.414,2,47.313,193.670,,,,,2,0.118,0.000
60,4,578,728.544,1.399,,,,,,,,,,
50,0,166430,328605.5,1667686,14769,135947.3,6493.385,4,58353.86,15390005,39129.94,52314,23572.57,26264.84
50,1,82410,303395.1,472807.6,18552,159999.1,26665.99,,,,35656.20,66182,43815.81,27405.94
50,2,273,697.072,8.773,34,253.687,12.776,,,,,34,1.247,0.000
50,3,2810,3072.347,16.072,,,,,,,,,,
50,4,1842,2552.182,2.293,,,,,,,,,,
40,0,647112,822677.5,3828863,1776,34896.95,547.831,4,62070.12,29564059,267806.9,308788,32410.24,72602.89
40,1,430490,657535.9,3001463,1106,22983.70,444.170,,,,225816.1,257116,68228.94,1488255
40,2,221,508.774,5.238,,,,,,,,,,
40,3,1800,2527.241,2.724,3,81.251,79.608,,,,,3,0.186,0.000
40,4,919,1232.691,2.520,,,,,,,,,,
30,0,744248,1098028,4704796,2289,56297.39,3317.604,4,62684.35,12227163,373563.3,376839,64711.83,129741.4
30,1,612154,963321.5,46526361,2109,51488.35,12764.54,,,,351869.2,349212,63021.19,266132.3
30,2,723,1048.201,3.305,,,,,,,,,,
30,3,2054,3232.660,2.411,10,220.778,942.992,,,,,10,0.481,0.000
30,4,1106,1371.882,1.441,,,,,,,,,,
20,0,750932,1145143,5613782,217,6280.919,2124.797,4,62415.17,19676231,409209.6,389916,84381.49,443036.9
20,1,630299,999260.0,47194085,84,2615.884,562.808,,,,386762.7,358702,67096.98,216266.3
20,2,1299,1746.382,2.672,,,,,,,,,,
20,3,2335,3747.766,11.565,35,326.987,49.512,,,,,35,1.353,0.000
20,4,794,988.845,0.603,,,,,,,,,,
10,0,753112,1203000,2043707,98,3745.279,3645.059,6,61579.76,8027407,443910.6,394134,87579.58,394610.5
10,1,630133,1058689,10341594,2,103.374,1.045,,,,427985.0,358684,66644.64,204590.7
10,2,936,1503.452,3.382,,,,,,,,,,
10,3,2038,3300.512,3.518,2,68.086,14.268,,,,,2,0.118,0.000
10,4,1454,2141.027,2.993,16,126.197,10.941,,,,,16,0.690,0.000
5,0,756374,1291582,1759271,1075,42823.03,2514.270,28,66749.60,389838.2,470875.6,397256,88283.92,151639.0
5,1,633707,1139137,91355402,2419,44866.87,1987.333,,,,443932.8,359714,53301.16,129929.4
5,2,276,575.979,0.653,,,,,,,,,,
5,3,2639,3410.027,18.657,2,164.429,3928.258,,,,,2,0.147,0.000
5,4,2840,3401.827,11.319,,,,,,,,,,
