RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,678073,586480.0,155740.0,212,1470.962,7.804,,,,60477.20,229,6.977,0.000,678073,116887.5,84166.04,22034.48,181.936,278.604
100,1,1291,1506.009,1.940,,,,,,,,,,,1291,45.202,0.000,,,
100,2,347,693.877,1.765,,,,,,,,,,,347,27.865,0.002,,,
100,3,238,300.518,0.375,,,,,,,,,,,238,7.989,0.000,,,
100,4,2887,4095.958,4.490,,,,,,,,,,,2887,97.363,0.000,,,
90,0,689452,611945.0,480807.1,32,279.806,14.654,,,,74099.52,3296,1679.078,5.734,689452,131784.2,346510.6,34498.78,3244.642,258.979
90,1,2278,3215.409,16.859,,,,,,,,,,,2278,91.742,0.586,,,
90,2,1373,2262.914,36.331,8,61.068,2.194,,,,,8,0.307,0.000,1373,65.309,0.001,,5.092,
90,3,1144,1595.212,2.290,,,,,,,,,,,1144,59.436,0.184,,,
90,4,1863,2516.045,2.778,,,,,,,,,,,1863,65.583,0.000,,,
80,0,689377,618923.0,509008.9,25,253.425,43.720,,,,76080.95,2753,1386.161,4.292,689377,133991.1,382556.6,35068.84,2986.220,298.564
80,1,2940,4099.793,4742.716,,,,,,,,,,,2940,98.006,0.031,,,
80,2,1206,1897.602,3.501,,,,,,,,,,,1206,61.000,0.000,,,
80,3,2042,2446.778,0.719,,,,,,,,,,,2042,70.478,0.000,,,
80,4,1856,2380.275,1.877,,,,,,,,,,,1856,62.402,0.000,,,
70,0,689583,655340.4,578683.8,155,3518.809,287.435,3,52207.46,2195505,90377.08,6054,4283.841,24.159,689583,149609.9,443248.9,49229.54,7173.861,359.002
70,1,1682,2249.595,2.691,,,,,,,,,,,1682,60.829,0.000,,,
70,2,405,816.501,3.483,,,,,,,,,,,405,31.069,0.002,,,
70,3,502,703.591,2.417,,,,,,,,,,,502,17.542,0.000,,,
70,4,253,342.255,0.438,,,,,,,,,,,253,10.334,0.000,,,
60,0,716438,1011039,1930398,21693,266673.6,18127.44,5,86528.06,11201945,148527.9,28895,2631.881,188.460,716438,210549.3,877453.9,105273.6,34277.22,443.024
60,1,2177,3153.264,25.252,,,,,,,,,,,2177,78.802,0.003,,,
60,2,531,957.630,4.519,,,,,,,,,,,531,32.679,0.001,,,
60,3,2947,4276.584,232.471,,,,,,,,,,,2947,133.619,7.074,,,
60,4,1838,2450.395,1.960,,,,,,,,,,,1838,78.510,0.125,,,
50,0,728006,1114191,10315105,12140,189927.0,24401.94,6,112613.7,7765402,280558.9,30600,23164.00,1698894,728006,345253.5,6901692,235252.3,71182.63,1052.887
50,1,1412,1687.945,2.243,,,,,,,,,,,1412,49.777,0.000,,,
50,2,329,742.787,2.515,,,,,,,,,,,329,28.762,0.002,,,
50,3,6563,8567.291,3218.294,,,,,,,,,,,6563,348.937,75.362,,,
50,4,3379,4721.221,10.180,,,,,,,,,,,3379,115.764,0.000,,,
40,0,755555,1323190,7314518,12798,166771.3,46623.92,8,119408.0,34647084,443462.5,55053,53991.93,57688.06,755555,512409.3,2939430,396365.4,120319.7,927.330
40,1,1907,2503.675,1.944,,,,,,,,,,,1907,67.501,0.000,,,
