RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,2667,3532.363,4.274,,,,,,,,,,,2667,89.479,0.000,,,
100,1,679005,502598.7,79433.93,99,676.237,3.807,,,,,1582,243.462,1.831,679005,19581.62,917.721,,,
100,2,2813,3625.073,5.562,1,7.842,0.000,,,,,10,0.402,0.000,2813,110.951,0.221,,,
100,3,2142,2818.595,41.172,,,,,,,,,,,2142,73.820,0.004,,,
100,4,2085,2786.308,259.021,,,,,,,,,,,2085,71.772,0.022,,,
100,5,951,1337.642,2.969,3,41.098,48.947,,,,,7,0.212,0.000,951,36.037,0.000,,,
100,6,303,335.256,0.274,,,,,,,,,,,303,10.441,0.000,,,
100,7,1205,1710.043,2.911,,,,5,5144.960,624625.0,,,,,1205,45.043,0.000,,,
100,8,6114,7843.792,114.568,2,16.772,7.395,,,,,7,0.276,0.000,6114,358.957,4.074,,,
100,9,2109,2952.200,73.537,,,,,,,,,,,2109,71.262,0.006,,,
100,10,2803,3767.548,7.451,,,,,,,,,,,2803,111.174,0.202,,,
100,11,,,,,,,,,,,,,,,,,,,
100,12,2436,3156.094,12.679,,,,,,,,,,,2436,81.094,0.000,,,
100,13,1942,2615.966,3.925,,,,,,,,,,,1942,65.346,0.000,,,
100,14,1530,2023.721,3.745,,,,,,,,,,,1530,53.804,0.000,,,
100,15,1377,1867.834,2.734,,,,,,,,,,,1377,51.088,0.000,,,
100,16,321,626.140,1.254,,,,,,,,,,,321,26.857,0.002,,,
100,17,774,1014.969,1.186,,,,,,,,,,,774,25.951,0.000,,,
100,18,452,647.053,7.461,,,,,,,,,,,452,16.997,0.000,,,
100,19,2447,3302.665,8.460,1,9.693,0.000,,,,,6,0.230,0.000,2447,113.910,0.749,,,
90,0,950,1257.709,3.169,3,24.393,2.172,,,,,18,0.616,0.000,950,32.345,0.000,,,
90,1,689490,529703.9,138241.0,1529,9701.451,1.469,,,,,12685,2489.632,205.679,689490,19996.28,711.777,,,
90,2,2599,3627.969,6.902,1,7.822,0.000,,,,,10,0.406,0.000,2599,86.862,0.000,,,
90,3,2253,2983.550,11.661,,,,,,,,,,,2253,80.834,0.001,,,
90,4,1994,2586.766,2.125,,,,,,,,,,,1994,68.336,0.000,,,
90,5,1900,2698.820,27.045,,,,,,,,,,,1900,67.064,0.000,,,
90,6,1265,1520.149,1.778,,,,,,,,,,,1265,57.369,0.175,,,
90,7,1569,1933.693,1.453,,,,295,185019.5,658196.5,,,,,1569,53.445,0.000,,,
90,8,1256,1639.424,1.712,,,,,,,,,,,1256,60.097,0.199,,,
90,9,1959,2319.192,3.930,,,,,,,,,,,1959,72.996,0.000,,,
90,10,5273,6548.840,108.625,,,,,,,,,,,5273,306.401,4.425,,,
90,11,86,107.317,0.439,,,,,,,,,,,86,3.831,0.000,,,
90,12,2530,3560.403,8.091,,,,,,,,,,,2530,86.934,0.000,,,
90,13,2943,4067.733,288.569,,,,,,,,,,,2943,101.658,0.030,,,
90,14,2418,3212.153,8.895,1,13.389,0.000,,,,,7,0.267,0.000,2418,85.242,0.000,,,
90,15,2025,2688.709,1.763,,,,,,,,,,,2025,70.799,0.000,,,
90,16,226,584.505,5.357,,,,,,,,,,,226,25.468,0.002,,,
90,17,1400,1854.234,2.869,,,,,,,,,,,1400,63.726,0.204,,,
90,18,1296,1710.031,1.901,,,,,,,,,,,1296,60.744,0.180,,,
90,19,981,1246.357,1.779,,,,,,,,7,0.326,0.000,981,34.123,0.000,,,
80,0,1311,1799.498,2.521,,,,,,,,,,,1311,63.006,0.227,,,
80,1,696521,547211.8,114539.4,1956,13103.68,2.743,1,8304.142,0.000,,19899,2510.252,180.340,696521,20020.57,1529.145,,,
80,2,831,1128.667,2.004,6,42.020,2.005,,,,,14,6.211,2.261,831,30.627,0.000,,,
80,3,2427,3366.998,8.149,,,,,,,,,,,2427,81.848,0.000,,,
80,4,3370,4426.778,10.491,,,,,,,,,,,3370,147.548,0.645,,,
80,5,1486,1904.927,1.930,,,,,,,,,,,1486,51.191,0.000,,,
80,6,1695,2005.858,1.140,,,,,,,,,,,1695,58.466,0.000,,,
80,7,1888,2468.532,2.739,,,,634,357383.1,499503.7,,,,,1888,63.788,0.000,,,
80,8,1692,2292.746,4.726,,,,,,,,,,,1692,59.718,0.000,,,
80,9,1215,1615.060,1.714,3,23.385,10.007,,,,,5,0.146,0.000,1215,44.092,0.000,,,
80,10,617,820.039,2.594,,,,,,,,,,,617,22.122,0.000,,,
80,11,112,150.741,0.565,,,,,,,,,,,112,4.180,0.000,,,
80,12,6180,7774.186,82.446,6,41.595,1.343,,,,,17,0.616,0.000,6180,288.940,1.389,,,
80,13,2375,3383.575,11.809,,,,,,,,,,,2375,79.812,0.000,,,
80,14,2992,3716.314,36.747,,,,,,,,,,,2992,99.374,0.004,,,
80,15,2300,3211.912,18.465,,,,,,,,,,,2300,94.531,0.677,,,
80,16,313,646.893,3.664,,,,,,,,,,,313,24.678,0.002,,,
80,17,1680,2168.806,2.506,,,,,,,,,,,1680,57.687,0.000,,,
80,18,1915,2546.273,2.711,,,,,,,,,,,1915,82.116,0.139,,,
80,19,1179,1644.137,4.471,,,,,,,,,,,1179,41.671,0.000,,,
70,0,2522,3445.655,7.894,,,,,,,,,,,2522,101.601,0.285,,,
70,1,713630,598937.4,119289.3,6933,46522.14,128.957,7,69482.03,6530234,,36891,2866.083,42.636,713630,21139.79,1052.055,,,
70,2,2024,2760.402,3.253,9,61.517,1.898,,,,,17,1.701,0.084,2024,69.591,0.001,,,
70,3,2251,3171.568,24.608,,,,,,,,,,,2251,124.239,2.114,,,
70,4,2103,2960.875,855.866,,,,,,,,,,,2103,73.376,0.008,,,
70,5,951,1302.287,4.081,,,,,,,,,,,951,34.870,0.000,,,
70,6,416,479.126,0.374,,,,,,,,,,,416,14.179,0.000,,,
70,7,412,570.189,2.968,,,,898,429630.5,1041603,,,,,412,14.393,0.000,,,
70,8,2397,3436.473,10.698,,,,,,,,,,,2397,81.142,0.000,,,
70,9,2781,3714.075,5.073,,,,,,,,,,,2781,95.427,0.000,,,
70,10,1677,2428.156,29.710,,,,,,,,,,,1677,58.552,0.000,,,
70,11,56,72.320,0.208,,,,,,,,,,,56,2.226,0.000,,,
70,12,1995,2676.111,2.619,,,,,,,,,,,1995,73.079,0.000,,,
70,13,1712,2204.680,1.906,,,,,,,,,,,1712,75.062,0.140,,,
70,14,1029,1337.684,2.445,,,,,,,,,,,1029,36.012,0.000,,,
70,15,1215,1565.273,3.732,,,,,,,,,,,1215,62.295,0.237,,,
70,16,425,863.577,3.016,3,25.201,4.118,,,,,20,4.786,0.710,425,31.602,0.002,,,
70,17,6324,8110.336,252.284,,,,,,,,,,,6324,296.947,3.891,,,
70,18,2984,4080.641,56.760,,,,,,,,,,,2984,101.140,0.006,,,
70,19,2836,3712.681,4.206,,,,,,,,7,0.324,0.000,2836,95.708,0.000,,,
60,0,3440,4483.719,8.856,,,,,,,,,,,3440,133.439,0.306,,,
60,1,779230,955531.4,1274678,47466,333519.8,5749.345,13,102418.7,11896480,,102464,5227.736,1285.528,779230,23040.49,3614.560,,,
60,2,2266,3334.242,15.875,14,94.238,3.695,,,,,16,0.536,0.000,2266,92.314,0.114,,,
60,3,1897,2462.376,2.168,,,,,,,,,,,1897,85.753,0.155,,,
60,4,1337,1939.383,4.860,,,,,,,,,,,1337,97.883,0.609,,,
60,5,1294,1856.184,4.131,,,,,,,,,,,1294,80.627,0.863,,,
60,6,318,598.099,9.350,18,129.372,10.217,,,,,18,0.629,0.000,318,28.515,0.937,,,
60,7,713,1054.938,6.744,,,,1388,694957.4,2456365,,,,,713,27.487,0.000,,,
60,8,3347,4691.631,8.502,,,,,,,,,,,3347,116.152,0.001,,,
60,9,3212,4215.406,12.217,,,,,,,,,,,3212,109.664,0.001,,,
60,10,1570,2065.159,1.887,7,48.942,3.539,,,,,7,0.261,0.000,1570,56.978,0.000,,,
60,11,,,,,,,,,,,,,,,,,,,
60,12,3249,4520.797,18.492,,,,,,,,,,,3249,153.544,0.859,,,
60,13,1434,1895.368,2.067,,,,,,,,,,,1434,51.404,0.000,,,
60,14,1179,1687.570,2.575,,,,,,,,,,,1179,46.553,0.000,,,
60,15,90,116.626,0.866,,,,,,,,,,,90,3.484,0.000,,,
60,16,330,809.879,7.016,,,,,,,,,,,330,32.915,0.002,,,
60,17,6619,8765.547,519.276,,,,,,,,,,,6619,414.079,17.885,,,
60,18,3292,4717.500,13.736,,,,,,,,,,,3292,113.574,0.001,,,
60,19,3160,4093.441,11.589,,,,,,,,,,,3160,126.878,0.652,,,
50,0,978,1314.276,3.149,3,24.022,6.623,,,,,7,0.244,0.000,978,34.346,0.000,,,
50,1,891937,1282950,1815776,77370,553791.1,16528.27,16,141834.9,10289677,,215943,13255.26,37788.46,891937,26726.77,3949.694,,,
50,2,2872,4254.773,5.213,1,19.604,0.000,,,,,9,0.370,0.000,2872,97.223,0.000,,,
50,3,3186,4247.053,21.393,,,,,,,,,,,3186,123.581,0.569,,,
50,4,3200,4198.169,10.988,,,,,,,,,,,3200,107.612,0.001,,,
50,5,2114,2600.357,24.176,,,,,,,,,,,2114,73.740,0.008,,,
50,6,892,1186.930,53.796,,,,,,,,,,,892,28.867,0.000,,,
50,7,1182,1454.537,1.167,,,,2179,956027.9,19388051,,,,,1182,42.423,0.000,,,
50,8,1893,2505.370,3.073,,,,,,,,,,,1893,65.267,0.000,,,
50,9,1401,1856.906,1.805,,,,,,,,,,,1401,83.038,0.388,,,
50,10,502,684.371,1.036,,,,,,,,,,,502,17.556,0.000,,,
50,11,7010,10851.95,242.045,,,,,,,,,,,7010,459.676,6.191,,,
50,12,3049,4153.536,24.629,,,,,,,,,,,3049,108.741,0.003,,,
50,13,2207,2805.337,11.057,,,,,,,,,,,2207,74.578,0.002,,,
50,14,3079,3866.478,12.872,,,,,,,,,,,3079,120.015,0.993,,,
50,15,2874,3660.755,3.526,,,,,,,,,,,2874,98.536,0.000,,,
50,16,579,1052.413,1.895,1,14.475,0.000,,,,,8,0.331,0.000,579,40.587,0.002,,,
50,17,1176,1361.952,1.189,,,,,,,,,,,1176,42.083,0.000,,,
50,18,1054,1348.994,2.094,,,,,,,,,,,1054,36.925,0.000,,,
50,19,1404,1722.256,1.048,,,,,,,,,,,1404,48.874,0.000,,,
40,0,2667,3520.506,5.159,,,,,,,,,,,2667,109.343,0.273,,,
40,1,1012181,1758580,10639028,125650,908762.7,36310.73,22,173907.7,4768097,,337690,19849.31,6683.271,1012181,31078.54,20398.22,,,
40,2,1124,1590.567,4.673,4,28.374,1.484,,,,,24,5.499,0.852,1124,41.486,0.004,,,
40,3,5519,6820.502,534.936,,,,,,,,7,0.329,0.000,5519,296.173,19.487,,,
40,4,2659,3777.843,6.497,,,,,,,,,,,2659,95.915,0.000,,,
40,5,1402,1878.183,2.561,,,,,,,,,,,1402,49.422,0.000,,,
40,6,1658,2011.815,1.683,,,,,,,,,,,1658,57.972,0.000,,,
40,7,3559,4376.907,21.470,,,,3864,1300991,407076.3,,,,,3559,187.288,0.735,,,
40,8,3268,4385.177,8.557,,,,,,,,,,,3268,114.635,0.001,,,
40,9,2663,3536.685,5.380,,,,,,,,,,,2663,94.077,0.000,,,
40,10,1286,1679.384,1.717,,,,,,,,,,,1286,60.325,0.188,,,
40,11,245,238.593,1.650,,,,,,,,,,,245,11.278,0.000,,,
40,12,2041,2811.878,3.635,,,,,,,,,,,2041,92.582,0.118,,,
40,13,803,1100.640,3.105,,,,,,,,,,,803,42.939,0.285,,,
40,14,3033,4418.943,36.464,5,37.131,6.319,,,,,7,0.212,0.000,3033,105.326,0.002,,,
40,15,3943,5280.190,12.110,2,16.692,9.461,,,,,5,0.156,0.000,3943,154.632,0.356,,,
40,16,557,1083.527,4.353,,,,,,,,,,,557,40.741,0.002,,,
40,17,531,755.763,5.138,,,,,,,,,,,531,18.990,0.000,,,
40,18,3292,4278.360,7.598,,,,,,,,,,,3292,114.975,0.001,,,
40,19,3537,4677.193,7.529,,,,,,,,,,,3537,127.293,0.000,,,
30,0,3439,4412.679,5.743,,,,,,,,,,,3439,118.933,0.000,,,
30,1,1173625,2305370,4453255,180770,1289982,154693.0,19,130090.1,6838704,,505795,44523.68,43652.67,1173625,37641.80,8200.510,,,
30,2,1999,3125.851,3.736,3,21.379,1.494,,,,,25,6.157,1.085,1999,92.596,0.169,,,
30,3,2593,3519.591,5.808,,,,,,,,,,,2593,91.679,0.000,,,
30,4,1942,2553.635,1.845,,,,,,,,,,,1942,82.775,0.111,,,
30,5,1075,1462.704,2.627,,,,,,,,,,,1075,71.643,0.502,,,
30,6,732,852.043,1.047,,,,,,,,,,,732,24.838,0.000,,,
30,7,549,657.259,0.570,,,,6248,1708505,9000370,,,,,549,19.876,0.000,,,
30,8,3954,5668.418,13.218,,,,,,,,,,,3954,137.670,0.001,,,
30,9,3834,5121.064,18.041,,,,,,,,,,,3834,135.738,0.001,,,
30,10,2182,2961.504,30.473,,,,,,,,,,,2182,79.515,0.003,,,
30,11,109,162.612,0.405,,,,,,,,,,,109,4.366,0.000,,,
30,12,4289,6113.157,33.571,,,,,,,,,,,4289,211.740,1.625,,,
30,13,2031,2849.169,2.770,4,30.847,6.765,,,,,7,0.218,0.000,2031,72.030,0.000,,,
30,14,1300,1673.985,2.570,,,,,,,,,,,1300,45.367,0.000,,,
30,15,1127,1537.659,2.181,3,24.017,5.776,,,,,11,0.442,0.000,1127,40.843,0.000,,,
