RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,100624,64624.64,1281.419,,,,,,,,,,
100,1,477,573.942,0.530,,,,,,,,,,
100,2,238,471.151,1.766,,,,,,,,,,
100,3,3406,4045.225,31.287,,,,,,,,,,
100,4,1396,1906.006,2.506,,,,,,,,,,
90,0,142308,457122.3,1038274,38076,365171.0,33520.28,1,18506.64,0.000,,41712,1615.443,312.724
90,1,1541,1969.342,2.707,,,,,,,,,,
90,2,296,484.927,1.805,,,,,,,,,,
90,3,1171,1449.357,1.980,,,,,,,,,,
90,4,3765,4136.478,69.421,,,,,,,,,,
80,0,152644,570384.9,213010.1,50167,471572.3,32448.44,2,37609.73,4708380,,52120,1954.984,28.610
80,1,1901,2516.321,2.782,4,31.419,3.854,,,,,8,0.324,0.000
80,2,502,788.645,2.870,,,,,,,,,,
80,3,2127,2657.712,45.256,,,,,,,,,,
80,4,1282,1683.540,2.721,,,,,,,,,,
70,0,197086,785922.4,435450.4,73646,662187.4,73882.95,3,57398.87,28648181,,77634,3752.885,1573.687
70,1,2066,2649.513,1.915,,,,,,,,,,
70,2,864,1366.124,3.489,,,,,,,,,,
70,3,2009,2770.363,4.701,,,,,,,,,,
70,4,1261,1584.925,2.742,,,,,,,,,,
60,0,182860,722520.7,838155.1,70294,593080.0,90756.09,4,67600.01,14053083,,74421,10534.90,3193.191
60,1,294,389.735,2.778,,,,,,,,,,
60,2,1201,1582.599,1.377,,,,,,,,,,
60,3,2454,3310.263,6.638,6,56.325,30.568,,,,,16,0.539,0.000
60,4,1417,1803.581,2.746,,,,,,,,,,
50,0,251931,961433.2,885998.4,92138,784508.5,119557.8,5,71985.00,499472.5,,113902,21556.61,11823.36
50,1,2170,2828.297,25.767,,,,,,,,,,
50,2,575,774.193,0.553,,,,,,,,,,
50,3,2518,3459.784,5.417,,,,,,,,,,
50,4,1845,2260.928,1.339,,,,,,,,,,
40,0,1138035,3317977,16066665,164770,1794155,4050197,4,71126.58,7906908,,733419,870090.0,12078454
40,1,2772,3366.696,5.133,,,,,,,,,,
40,2,770,1289.549,3.401,1,8.762,0.000,,,,,2,0.053,0.001
40,3,4596,6109.386,8.261,2,24.376,8.619,,,,,8,0.403,0.000
40,4,2302,2892.219,10.741,,,,,,,,,,
30,0,1382853,4563645,276678.8,262333,2641200,53484072,4,62692.12,18091554,,959133,1106456,41523413
30,1,4836,6369.471,27.165,,,,,,,,,,
30,2,1147,1640.579,2.506,,,,,,,,,,
30,3,5932,8241.672,94.540,,,,,,,,,,
30,4,3472,4502.609,9.018,,,,,,,,,,
20,0,1383030,4524282,370216.8,253530,2556314,1325916,4,70980.39,4945134,,966131,1157831,221748583
20,1,2200,2795.116,17.716,,,,,,,,,,
20,2,976,1548.598,3.055,,,,,,,,,,
20,3,2696,3580.506,4.513,,,,,,,,,,
20,4,496,636.976,2.841,,,,,,,,,,
10,0,1442812,4645919,1948291,258292,2615913,5307505,7,76526.40,4703737,,1014553,1182278,347471.0
10,1,4236,5356.205,52.456,4,35.885,14.536,,,,,8,0.318,0.000
10,2,808,1627.038,58.105,11,95.049,6.338,,,,,28,0.986,0.000
10,3,3864,5295.288,15.527,,,,,,,,,,
10,4,2364,3086.615,12.961,,,,,,,,,,
5,0,1891093,5852835,11257488,329088,3111978,5620851,30,70940.18,365304.5,,1516584,1615565,8503270
5,1,4735,6067.037,57.483,3,48.905,107.797,,,,,7,0.240,0.000
5,2,1157,1825.470,3.822,,,,,,,,,,
5,3,7521,10283.88,145.187,,,,,,,,,,
5,4,3856,4852.744,18.779,,,,,,,,,,
