RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.80,0.09,0:02.14,0,100521,0,0
90,3.99,0.65,0:02.53,37032,105330,50852,40165
80,4.05,0.68,0:02.58,49235,103306,68895,53750
70,4.04,0.85,0:02.67,63028,113177,78713,69738
60,3.93,0.83,0:02.61,64283,105381,73153,71251
50,4.24,1.17,0:02.95,89118,164270,116012,110378
40,4.79,3.86,0:04.85,176274,912971,553224,496069
30,4.84,5.17,0:05.74,245456,1065658,671506,743815
20,4.90,5.22,0:05.88,256361,1123887,707637,792804
10,4.70,5.44,0:05.95,266925,1115837,709721,799559
5,5.21,5.47,0:06.25,266436,1130000,718642,802245
