RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.81,1.05,0:03.86,2083,667187,146317,3142
90,2.43,2.29,0:04.73,67,529722,534440,511254
80,2.47,2.26,0:04.74,15,529725,534639,531516
70,2.52,2.21,0:04.73,15,529724,534639,531529
60,2.46,2.26,0:04.73,15,529723,534637,531535
50,2.56,2.12,0:04.69,15,529726,534641,531539
40,2.47,2.27,0:04.74,15,529725,534642,531542
30,2.54,2.26,0:04.80,15,529725,534645,531548
20,2.46,2.14,0:04.61,15,529724,534643,531553
10,2.57,2.01,0:04.59,15,529723,534641,531554
5,2.77,1.79,0:04.56,15,529722,534642,531557
