RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2,3PO_PF_HIT,3PO_PF_TIME,3PO_PF_S2,PREFETCH_TIME,SWAP_CACHE_READ_TIME,BUMP_NEXT_FETCH_TIME
100,0,104774,92002.74,1440.020,,,,,,,9958.507,,,,104774,18710.19,694.528,,,
100,1,1596,2107.873,1.687,,,,,,,,,,,1596,69.245,0.140,,,
100,2,1536,2022.807,2.137,,,,,,,,,,,1536,53.656,0.000,,,
100,3,1221,1612.068,1.898,,,,,,,,,,,1221,43.842,0.000,,,
100,4,1650,2177.092,1.740,,,,,,,,,,,1650,73.133,0.136,,,
90,0,128236,178205.5,121207.7,6897,45662.52,435.008,1,7786.244,0.000,32571.66,20791,705.250,8.300,128236,42872.81,103928.8,,,
90,1,1476,1987.551,2.008,,,,,,,,,,,1476,67.724,0.152,,,
90,2,1040,1540.616,4.895,,,,,,,,,,,1040,37.762,0.000,,,
90,3,924,1152.485,4.894,,,,,,,,,,,924,47.445,0.243,,,
90,4,924,1460.472,4.623,31,191.715,0.402,,,,,31,17.879,9.188,924,33.305,0.000,,,
80,0,129896,209841.7,415191.3,5622,38086.65,405.208,3,27161.57,727904.0,67962.46,22395,702.549,1.761,129896,78391.59,386751.5,,,
80,1,1653,2278.019,1.429,,,,,,,,,,,1653,57.786,0.000,,,
80,2,1170,1494.040,1.379,,,,,,,,,,,1170,40.559,0.000,,,
80,3,1786,2419.373,2.417,,,,,,,,,,,1786,63.989,0.000,,,
80,4,774,1039.100,1.721,,,,,,,,,,,774,26.469,0.000,,,
70,0,115637,207424.2,650839.5,4069,26656.41,11.140,5,37239.83,3580283,85546.27,8079,277.792,2.756,115637,95063.13,631891.0,,,
70,1,1744,2249.983,1.493,,,,,,,,,,,1744,60.832,0.000,,,
70,2,1411,2177.512,3.293,31,195.793,0.713,,,,,31,1.023,0.000,1411,52.437,0.001,,,
70,3,1244,1789.141,2.155,,,,,,,,,,,1244,63.642,0.190,,,
70,4,920,1275.732,1.638,,,,,,,,,,,920,37.895,0.000,,,
60,0,111767,212941.2,570247.9,3519,22749.77,8.680,5,32566.71,2855744,93527.81,4240,141.535,0.001,111767,103094.6,557734.0,,,
60,1,1539,2282.599,2.205,,,,,,,,,,,1539,55.047,0.000,,,
60,2,1268,1712.310,3.456,8,71.422,50.404,,,,,8,0.294,0.000,1268,42.301,0.000,,,
60,3,1634,2216.510,2.575,,,,,,,,,,,1634,57.514,0.000,,,
60,4,1129,1549.833,1.781,,,,,,,,,,,1129,39.423,0.000,,,
50,0,130490,238348.5,635152.7,4140,26917.24,8.537,2,11719.86,895040.3,98604.70,13411,418.863,0.014,130490,109719.3,615592.7,,,
50,1,1919,2726.150,1.710,,,,,,,,,,,1919,71.002,0.000,,,
50,2,1237,1674.111,2.028,,,,,,,,,,,1237,43.548,0.000,,,
50,3,1393,1862.244,2.005,,,,,,,,,,,1393,49.309,0.000,,,
50,4,1229,1694.688,2.901,,,,,,,,,,,1229,60.429,0.196,,,
40,0,391890,685350.6,3618047,28963,194251.3,4931.309,4,21073.74,24938.64,218260.3,96301,3264.105,119.432,391890,253169.0,3307798,,,
40,1,2231,2817.324,15.708,,,,,,,,,,,2231,79.956,0.001,,,
40,2,1420,2748.909,9.516,,,,,,,,,,,1420,56.772,0.005,,,
40,3,1223,1779.774,3.536,,,,,,,,,,,1223,44.671,0.000,,,
40,4,179,228.823,0.503,,,,,,,,,,,179,9.074,0.000,,,
30,0,650611,1230367,4932701,6172,41543.96,109.416,6,28244.00,1922835,777742.1,22645,832.879,6.149,650611,838104.2,4681946,,,
30,1,1724,2375.467,2.444,,,,,,,,,,,1724,61.472,0.000,,,
30,2,738,1869.448,10.222,32,217.038,8.332,,,,,32,1.018,0.000,738,34.476,0.018,,,
30,3,661,974.246,2.618,,,,,,,,,,,661,25.788,0.000,,,
30,4,455,411.755,0.626,,,,,,,,,,,455,19.283,0.000,,,
20,0,664844,1290866,9794731,7656,53746.94,281.582,6,40862.22,3036676,811844.0,25738,959.148,30.619,664844,873680.8,6613594,,,
20,1,344,541.598,2.208,,,,,,,,,,,344,13.018,0.000,,,
20,2,1859,3457.782,6.887,,,,,,,,,,,1859,77.836,0.009,,,
20,3,2531,3523.358,5.764,,,,,,,,,,,2531,88.914,0.000,,,
20,4,1855,2443.006,1.263,8,59.855,2.950,,,,,8,0.305,0.000,1855,65.793,0.000,,,
10,0,1340853,3270434,3150418,140124,936113.6,65254.52,5,25850.58,157500.1,1478823,154122,5756.000,603.865,1340853,1605635,4635429,,,
10,1,3490,5306.073,8.199,,,,,,,,,,,3490,130.823,0.039,,,
10,2,3768,8332.913,102.138,,,,,,,,,,,3768,172.837,0.213,,,
10,3,3345,4514.563,7.703,,,,,,,,,,,3345,134.199,0.280,,,
10,4,2074,2783.605,2044.795,,,,,,,,,,,2074,90.066,98.916,,,
5,0,1206130,2583816,446730.9,3905,25920.37,21.134,6,22634.78,220542.2,1800522,19146,897.301,1.661,1206130,1915939,4013077,,,
5,1,1786,2494.490,2.753,,,,,,,,,,,1786,81.568,0.133,,,
5,2,841,1947.999,9.796,,,,,,,,,,,841,42.746,0.020,,,
5,3,6858,8581.607,90.736,,,,,,,,,,,6858,364.026,2.129,,,
5,4,2915,4321.110,4.666,,,,,,,,,,,2915,103.132,0.000,,,
