RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.15,3.47,0:05.75,122109,926677,564427,494230
90,2.16,3.46,0:05.75,139366,909423,564400,492474
80,2.18,3.60,0:05.86,142037,906756,565602,563116
70,2.25,3.48,0:05.80,139830,908966,565613,563129
60,2.22,3.55,0:05.84,166080,882719,565612,563140
50,2.23,3.37,0:05.67,142714,906089,565619,563184
40,2.30,3.18,0:05.54,135756,913050,565620,563122
30,2.28,4.92,0:07.20,524322,524489,565619,563168
20,2.41,3.74,0:06.18,310413,738399,565620,563150
10,2.45,2.89,0:05.38,131769,917046,565619,563148
5,2.49,2.81,0:05.33,131285,917531,565620,563144
