RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME
100,8,2103,2639.404,62.977,,,,,,,
100,9,2269,2743.303,11.421,,,,,,,
100,10,1797,2215.549,1.679,,,,,,,
100,11,1613,1963.634,2.169,,,,,,,
100,12,726,983.886,3.021,,,,,,,
100,13,488,676.029,1.630,,,,,,,
100,14,158,394.885,0.231,,,,,,,
100,15,3424,3359.347,12.991,,,,,,,
100,16,111,163.242,0.553,,,,,,,
100,17,86,117.589,0.606,,,,,,,
100,18,127,185.842,0.602,,,,,,,
100,19,,,,,,,,,,
90,8,2309,2851.170,10.627,,,,,,,
90,9,2017,2388.824,0.867,,,,,,,
90,10,1843,2320.981,2.729,,,,,,,
90,11,1132,1442.735,3.018,7,79.387,96.913,,,,
90,12,558,721.924,2.193,,,,,,,
90,13,238,359.932,3.371,,,,,,,
90,14,361,641.771,2.049,,,,,,,
90,15,3485,3485.728,13.255,,,,,,,
90,16,111,161.861,0.569,,,,,,,
90,17,,,,,,,,,,
90,18,86,173.192,2.194,,,,,,,
90,19,217,365.660,1.606,,,,,,,
80,8,1521,1852.977,1.690,,,,,,,
80,9,1984,2416.128,1.066,,,,,,,
80,10,1871,2271.260,1.821,,,,,,,
80,11,1668,2055.256,2.185,,,,,,,
80,12,657,772.961,1.608,,,,,,,
80,13,373,515.949,2.505,,,,,,,
80,14,282,625.418,5.874,,,,,,,
80,15,3076,2949.644,37.438,,,,,,,
80,16,300,440.287,0.565,,,,,,,
80,17,76,94.101,0.725,,,,,,,
80,18,154,201.924,0.706,,,,,,,
80,19,,,,,,,,,,
70,8,2220,2867.826,17.181,,,,,,,
70,9,2118,2666.019,51.300,7,76.021,104.466,,,,
70,10,2488,3065.292,5.484,14,100.346,44.487,,,,
70,11,1864,2287.477,1.672,,,,,,,
70,12,729,1069.578,2.219,35,210.053,5.793,,,,
70,13,109,168.156,2.275,,,,,,,
70,14,360,687.454,1.380,,,,,,,
70,15,3918,3663.844,20.301,,,,,,,
70,16,,,,,,,,,,
70,17,,,,,,,,,,
70,18,144,203.857,0.891,,,,,,,
70,19,187,322.685,1.654,,,,,,,
60,8,2592,3121.571,4.516,,,,,,,
60,9,2808,3512.553,3.931,,,,,,,
60,10,2514,2993.182,4.040,,,,,,,
60,11,1057,1290.814,2.116,,,,,,,
60,12,572,702.811,2.094,,,,,,,
60,13,362,482.323,1.487,,,,,,,
60,14,418,750.687,2.006,,,,,,,
60,15,4071,3950.592,14.533,,,,,,,
60,16,170,285.803,0.790,,,,,,,
60,17,113,221.164,3.092,,,,,,,
60,18,108,166.434,1.836,,,,,,,
60,19,469,598.343,0.775,,,,,,,
50,8,2389,3043.620,10.806,15,112.397,60.432,,,,
50,9,2791,3306.489,2.714,,,,,,,
50,10,2060,2549.181,1.588,,,,,,,
50,11,1565,2017.888,2.134,38,257.822,14.218,,,,
50,12,861,1183.409,1.245,,,,,,,
50,13,373,541.951,1.465,,,,,,,
50,14,260,607.077,2.482,,,,,,,
50,15,3591,3403.069,6585.300,,,,,,,
50,16,6,16.296,3.527,,,,,,,
50,17,29,39.475,4.014,,,,,,,
50,18,79,107.150,0.771,,,,,,,
50,19,160,264.634,0.847,,,,,,,
40,8,709,968.655,4.045,4,52.380,106.544,,,,
40,9,2201,2627.758,8.392,,,,,,,
40,10,2321,2867.288,7.711,,,,,,,
40,11,2087,2486.087,111.976,,,,,,,
40,12,1563,1961.051,1.171,,,,,,,
40,13,378,535.178,4.228,,,,,,,
40,14,184,512.977,5.055,,,,,,,
40,15,1783,1768.106,2.873,,,,,,,
40,16,130,212.246,12.541,1,34.869,0.000,,,,
40,17,179,264.247,1.652,,,,,,,
40,18,,,,,,,,,,
40,19,76,93.674,0.594,,,,,,,
30,8,4187,5018.823,92.219,,,,,,,
30,9,3928,4721.973,7.386,,,,,,,
30,10,2924,3457.543,2.117,,,,,,,
30,11,2293,2830.006,11.570,,,,,,,
30,12,996,1322.620,2.786,,,,,,,
30,13,487,642.824,1.785,,,,,,,
30,14,425,938.563,2.437,,,,,,,
30,15,5405,5146.802,30.628,,,,,,,
30,16,132,225.459,0.867,,,,,,,
30,17,313,511.336,0.478,,,,,,,
30,18,94,148.545,0.847,,,,,,,
30,19,179,321.036,8.535,7,70.142,81.675,,,,
20,8,3448,4388.530,15.226,,,,,,,
20,9,2909,3561.827,2.969,,,,,,,
20,10,4037,4874.435,7.647,,,,,,,
20,11,3079,3864.076,27.693,,,,,,,
20,12,1393,1726.364,1.801,,,,,,,
20,13,440,604.756,2.095,,,,,,,
20,14,268,682.943,0.772,,,,,,,
20,15,6432,6584.385,54.163,,,,,,,
20,16,108,160.409,0.499,,,,,,,
20,17,74,98.301,1.815,,,,,,,
20,18,155,451.675,13.014,34,251.601,13.856,,,,
20,19,132,186.643,8.512,2,35.967,291.152,,,,
10,8,3491,4257.731,4.120,,,,,,,
10,9,2900,3479.021,2.000,,,,,,,
10,10,4625,5520.096,5.959,,,,,,,
10,11,3179,3903.774,12.378,,,,,,,
10,12,1778,2265.222,2.536,,,,,,,
10,13,762,1028.299,2.217,,,,,,,
10,14,374,923.177,2.832,,,,,,,
10,15,6755,6527.703,58.857,,,,,,,
10,16,240,372.371,1.208,,,,,,,
10,17,86,107.510,0.560,,,,,,,
10,18,86,166.032,3.029,,,,,,,
10,19,103,174.480,0.956,,,,,,,
5,8,4010,5166.107,23.555,,,,,,,
5,9,4568,5682.848,8.175,,,,,,,
5,10,3831,4783.469,15.039,,,,,,,
5,11,1925,2357.284,1.453,,,,,,,
5,12,1550,1973.362,2.369,,,,,,,
5,13,624,845.190,2.476,,,,,,,
5,14,294,817.620,3.637,,,,,,,
5,15,6948,6769.300,156.233,,,,,,,
5,16,230,457.309,3.275,,,,,,,
5,17,78,111.671,1.003,,,,,,,
5,18,147,219.529,0.779,,,,,,,
5,19,,,,,,,,,,
