RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.75,0.11,0:02.12,0,100521,0,0
90,4.01,0.24,0:02.36,1064,140771,44684,41665
80,4.01,0.33,0:02.42,2763,153002,59137,53709
70,3.99,0.34,0:02.42,3278,162097,72885,64608
60,4.05,0.39,0:02.48,4923,171577,76967,73829
50,4.39,0.69,0:02.80,32910,215165,113384,108184
40,4.84,1.84,0:03.62,5266,1105834,549370,528083
30,4.79,2.56,0:04.01,5381,1349098,692463,742240
20,5.04,2.35,0:04.04,336,1380368,707115,773536
10,4.95,2.69,0:04.18,105,1382649,709334,776588
5,5.77,2.77,0:04.62,4090,1386526,714586,781551
