RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,4.37,0.19,0:04.57,0,104852,0,0
90,4.42,0.41,0:04.85,5555,109354,160230,95074
80,4.54,0.77,0:05.35,4345,114710,363243,322821
70,4.59,0.97,0:05.61,5075,111712,456156,430178
60,4.57,1.20,0:05.83,4888,114572,456147,458638
50,4.73,1.32,0:06.14,3588,117078,565844,527213
40,4.90,2.71,0:07.88,62461,280793,1232686,1152832
30,5.86,4.14,0:14.68,5979,1112925,3319287,3480421
20,5.66,4.89,0:14.23,8013,1010823,3162728,3202793
10,5.64,11.77,0:26.77,34036,1892934,6150709,6980487
5,6.21,7.66,0:27.74,4295,2209643,6131016,7383641
