RATIO,NUM_FAULTS,NUM_MAJOR_FAULTS
100,786928,216787
90,841644,61
80,849556,63
70,851764,60
60,1143753,2303
50,1217417,252
40,1223853,159
30,1219974,76
20,1223948,73
10,1224367,66
5,1223615,76
