RATIO,CPU,PAGE_FAULT_HIT,PAGE_FAULT_TIME,PAGE_FAULT_S2,SWAPIN_HIT,SWAPIN_TIME,SWAPIN_S2,EVICT_HIT,EVICT_TIME,EVICT_S2,SYNC_TIME,LOCK_MINPF_HIT,LOCK_MINPF_TIME,LOCK_MINPF_S2
100,0,786599,2643093,853698.3,216735,2080504,682931.6,,,,47407.90,262154,10131.83,4967.754
100,1,530,672.390,4.054,,,,,,,,,,
100,2,407,669.076,1.175,,,,,,,,,,
100,3,2523,3402.330,4.630,,,,,,,,,,
100,4,2764,3343.909,4.147,,,,,,,,,,
90,0,786601,1200616,5327073,12,650.111,1298.795,,,,209835.6,316865,387098.5,841652.5
90,1,1034,1190.480,0.825,,,,,,,,,,
90,2,399,673.123,3.577,,,,,,,,,,
90,3,1272,1656.022,1.624,,,,,,,,,,
90,4,223,267.708,1.352,,,,,,,,,,
80,0,786633,1249936,8812922,8,219.852,388.940,,,,222347.0,324764,406824.7,807634.1
80,1,1028,1256.544,2.059,,,,,,,,,,
80,2,224,437.195,1.868,,,,,,,,,,
80,3,1066,1446.852,2.138,,,,,,,,,,
80,4,266,344.947,3.411,,,,,,,,,,
70,0,786769,1275748,14251509,12,250.878,105.497,,,,224527.2,326977,417201.7,1045562
70,1,1856,2552.730,3.100,,,,,,,,,,
70,2,887,1163.914,1.098,,,,,,,,,,
70,3,2215,3401.582,192.944,,,,,,,,,,
70,4,1390,1855.456,2.574,31,224.043,7.914,,,,,31,1.209,0.000
60,0,998244,1991250,9004247,2247,33415.97,1696.774,,,,353356.6,618951,787005.7,5717983
60,1,979,1117.613,0.951,,,,,,,,,,
60,2,652,907.652,1.076,,,,,,,,,,
60,3,468,586.661,2.410,,,,,,,,,,
60,4,2031,2709.556,2.279,16,118.726,6.502,,,,,16,0.571,0.000
50,0,1048763,2096711,55675724,195,2702.188,202.110,,,,380440.0,692615,852268.2,6727138
50,1,1519,1886.440,1.493,,,,,,,,,,
50,2,270,758.205,9.867,16,134.105,16.994,,,,,16,0.737,0.000
50,3,1330,1923.928,2.064,,,,,,,,,,
50,4,4595,5082.276,39.176,,,,,,,,,,
40,0,1048915,2059729,10595167,104,2930.971,686.122,,,,381739.3,699057,821446.9,2479204
40,1,1701,2140.680,2.708,,,,,,,,,,
40,2,533,848.431,3.127,,,,,,,,,,
40,3,1822,2748.043,2.505,,,,,,,,,,
40,4,1873,2212.296,2.420,,,,,,,,,,
30,0,1048776,2015175,6279729,19,260.184,117.381,,,,381734.8,695173,770674.2,1552597
30,1,2154,2834.929,28.935,16,114.510,3.957,,,,,16,0.603,0.000
30,2,918,1412.293,2.075,,,,,,,,,,
30,3,3164,4605.927,16.124,8,63.148,2.061,,,,,8,0.294,0.000
30,4,1642,2080.827,2.828,,,,,,,,,,
20,0,1048808,1986108,43588683,49,422.701,26.466,,,,378894.6,699177,743483.0,1342449
20,1,1540,1821.678,1.139,,,,,,,,,,
20,2,340,639.694,3.339,,,,,,,,,,
20,3,1091,1652.250,2.771,,,,,,,,,,
20,4,4640,5070.007,2917.045,,,,,,,,,,
10,0,1048837,1944242,7207658,18,148.288,14.190,,,,377412.1,699584,718358.7,2415082
10,1,2134,2734.910,32.409,,,,,,,,,,
10,2,278,559.844,3.404,,,,,,,,,,
10,3,3613,5488.868,206.094,16,119.545,4.144,,,,,16,0.852,0.000
10,4,1734,2187.845,1.797,,,,,,,,,,
5,0,1048765,1920853,25498420,20,162.064,11.908,,,,375236.3,698817,680975.6,939627.1
5,1,2183,2966.615,22.069,,,,,,,,,,
5,2,720,1104.000,4.476,,,,,,,,,,
5,3,2889,4599.315,6.925,,,,,,,,,,
5,4,1986,2483.474,1.959,,,,,,,,,,
