RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,2.17,2.95,0:05.12,216735,569830,283331,233534
90,2.24,1.26,0:03.78,12,786553,342461,262041
80,2.39,1.20,0:03.87,8,786557,402205,282747
70,2.46,1.18,0:03.94,12,786560,456494,283531
60,2.47,1.82,0:04.80,2247,996072,564599,504156
50,2.50,1.92,0:04.94,195,1048533,565428,552881
40,2.55,1.91,0:04.93,104,1048620,565512,558026
30,2.67,1.80,0:04.91,19,1048709,565593,562804
20,2.65,1.87,0:04.92,18,1048710,565593,562897
10,2.74,1.78,0:04.91,18,1048709,565578,562998
5,2.72,1.83,0:04.90,20,1048708,565591,563058
