RATIO,USER,SYSTEM,WALLCLOCK,MAJOR_FAULTS,MINOR_FAULTS,PAGES_EVICTED,PAGES_SWAPPED_IN
100,3.51,0.09,0:03.61,0,100590,0,0
90,3.53,0.56,0:04.09,38439,103783,51966,41627
80,3.53,0.67,0:04.21,50177,102497,68945,54338
70,3.51,0.94,0:04.46,73319,124661,90367,81330
60,3.57,0.84,0:04.42,71489,113911,81519,80048
50,3.59,1.09,0:04.69,90902,154811,112039,107382
40,3.60,3.33,0:07.52,163495,971950,593213,530636
30,3.69,4.44,0:08.86,259910,1122823,709307,775036
20,3.67,4.41,0:08.85,256678,1126061,709377,778780
10,3.81,4.52,0:09.09,263505,1180130,730580,818129
5,4.20,5.35,0:10.56,322864,1565962,813360,1236848
